103669,770738,0,0,0
103669,40110,0,0,0
103669,436,0,0,0
103671,4497,0,0,0
103673,442269,0,0,0
103673,862386,0,0,0
103673,13997,1,5,0
103673,557021,0,0,0
103676,772451,1,5,1
103676,761383,1,4,1
103676,27077,0,0,0
103678,399969,1,4,1
103690,25738,1,0,0
103691,1574,1,5,0
103693,909,1,4,0
103696,5590,1,5,0
103699,14793,1,4,1
103699,1423,0,0,0
103708,1264093,0,0,0
103708,528376,0,0,0
103708,155286,0,0,0
103708,1045547,1,2,1
103708,319662,0,0,0
103708,149287,1,4,1
103709,127961,1,4,0
103709,74484,1,4,0
103709,1318047,1,4,0
103710,20001,1,5,0
103710,422754,1,4,0
103711,13578,1,4,0
103712,1459556,1,4,0
103715,686188,1,3,0
103716,11820,0,0,0
103723,576,0,0,0
103725,64914,0,0,0
103729,452441,1,5,0
103735,6971,1,3,0
103740,79278,0,0,0
103741,113398,0,0,0
103741,328622,0,0,0
103746,51155,1,3,0
103747,185591,1,4,0
103751,11483,0,0,0
103751,563860,0,0,0
103751,15853,1,5,0
103753,609,1,5,0
103760,87785,0,0,0
103762,688692,1,4,0
103762,1781368,1,2,1
103763,21022,0,0,0
103765,80430,1,2,0
103767,6306,1,5,0
103767,20671,1,2,0
103769,563575,1,1,1
103777,91777,1,4,0
103783,629805,0,0,0
103787,373843,1,3,1
103787,8737,0,0,0
103800,1415743,0,0,0
103803,128400,0,0,0
103803,944,1,3,0
103803,78288,0,0,0
103804,10316,1,5,0
103814,1074536,0,0,0
103822,57389,0,0,0
103822,78825,0,0,0
103824,8395,0,0,0
103833,55530,0,0,0
103838,1678,1,5,0
103838,80045,1,4,0
103839,943,1,5,0
103839,1188,1,3,0
103839,1545,0,0,0
103842,466044,0,0,0
103842,494527,0,0,0
103842,39870,0,0,0
103844,7300,1,3,0
103850,1781784,1,3,1
103851,23153,0,0,0
103851,529660,1,3,0
103853,9881,0,0,0
103853,57525,0,0,0
103856,14850,1,4,1
103856,7976,1,5,0
103860,246292,1,4,0
103867,52722,0,0,0
103867,207894,0,0,0
103867,87603,1,5,0
103867,110988,1,4,0
103870,351687,0,0,0
103874,1177130,1,4,0
103875,924,1,3,0
103882,853,1,5,0
103883,24327,0,0,0
103883,7105,0,0,0
103892,1479,1,5,0
103892,1310,0,0,0
103897,1279221,0,0,0
103897,1383842,0,0,0
103899,821,1,4,0
103899,6971,0,0,0
103899,34811,0,0,0
103900,219439,0,0,0
103902,123290,0,0,0
103906,1733030,1,0,0
103910,7335,0,0,0
103915,56259,1,2,1
103920,265523,0,0,0
103920,668292,0,0,0
103925,683537,0,0,0
103934,7299,0,0,0
103934,334576,0,0,0
103934,85211,1,2,0
103934,18724,0,0,0
103934,13040,0,0,0
103934,47381,0,0,0
103934,367347,0,0,0
103934,71799,0,0,0
103934,1309,0,0,0
103934,34580,0,0,0
103934,25413,0,0,0
103934,742366,0,0,0
103934,37481,1,0,0
103934,18000,0,0,0
103934,148256,0,0,0
103935,195318,0,0,0
103937,83370,1,4,0
103937,30186,1,4,0
103938,6541,0,0,0
103939,7341,1,2,0
103939,11075,1,3,0
103939,9464,0,0,0
103940,34875,1,4,0
103940,28240,1,4,0
103941,7393,0,0,0
103941,51639,0,0,0
103941,3619,0,0,0
103941,80273,0,0,0
103941,1597,0,0,0
103941,175868,0,0,0
103941,1386104,0,0,0
103941,90027,0,0,0
103941,98364,0,0,0
103941,56573,1,4,1
103942,17270,0,0,0
103942,30563,1,4,0
103942,12962,1,4,0
103942,2495,0,0,0
103943,784284,1,4,0
103943,1268160,1,4,1
103943,378229,1,2,1
103943,408142,1,4,1
103944,14865,1,4,0
103946,1640,0,0,0
103960,842383,0,0,0
103960,791652,1,0,0
103965,1572,1,5,0
103969,22976,1,5,1
103970,12807,0,0,0
103970,13213,0,0,0
103979,7889,1,5,0
103980,10842,0,0,0
103980,125781,1,4,0
103988,235035,0,0,0
103990,465463,0,0,0
104001,751875,1,3,0
104001,100973,0,0,0
104008,7339,0,0,0
104009,138185,0,0,0
104014,62386,0,0,0
104017,179644,1,5,0
104018,21232,1,5,0
104021,164818,1,5,0
104023,437594,0,0,0
104023,2590,0,0,0
104023,29295,0,0,0
104023,2349,0,0,0
104028,221893,0,0,0
104029,13376,0,0,0
104036,5829,0,0,0
104045,142424,1,0,0
104051,15916,0,0,0
104051,96008,1,4,0
104052,13321,1,5,0
104052,207831,1,4,0
104052,5045,0,0,0
104052,4877,1,0,1
104052,5951,0,0,0
104053,192320,1,3,0
104054,1226,0,0,0
104059,7049,0,0,0
104059,59022,0,0,0
104061,267028,1,5,0
104061,145486,1,4,0
104061,23801,1,4,0
104063,5236,1,3,1
104064,58064,0,0,0
104067,1434774,1,4,0
104070,1176260,0,0,0
104070,303593,0,0,0
104071,270385,1,3,0
104071,73912,0,0,0
104073,1458,1,3,1
104073,123348,0,0,0
104085,316096,0,0,0
104086,29957,1,2,0
104088,65988,1,3,1
104088,333045,1,5,1
104093,307645,0,0,0
104102,406883,1,3,0
104102,66825,0,0,0
104114,558814,1,3,0
104114,168184,1,0,0
104115,6612,0,0,0
104121,21887,1,4,0
104122,524,1,4,0
104126,12622,0,0,0
104126,10108,1,4,1
104126,172646,0,0,0
104129,14511,1,3,0
104130,505222,1,3,0
104130,144951,1,5,0
104136,1315384,1,2,1
104142,711,1,3,0
104144,132089,1,3,0
104150,344746,0,0,0
104150,1193970,0,0,0
104154,172076,1,4,0
104156,303636,0,0,0
104156,73143,0,0,0
104166,4766,0,0,0
104166,23026,0,0,0
104170,112220,1,2,0
104174,15355,0,0,0
104177,91411,1,5,0
104177,1093912,0,0,0
104177,7197,0,0,0
104177,1093080,0,0,0
104177,1363015,0,0,0
104177,295156,0,0,0
104181,938,1,2,0
104183,41122,0,0,0
104183,779131,0,0,0
104187,20900,0,0,0
104188,10297,0,0,0
104188,124973,1,5,1
104188,95927,1,5,1
104190,50008,0,0,0
104190,75771,0,0,0
104190,20263,0,0,0
104191,14742,1,2,0
104191,77140,1,4,0
104196,417954,0,0,0
104196,3095,0,0,0
104196,509012,0,0,0
104198,4592,1,4,0
104198,158767,1,4,0
104199,19060,0,0,0
104202,67628,1,5,0
104208,14839,1,4,0
104216,42743,0,0,0
104216,21162,0,0,0
104216,46636,0,0,0
104216,20880,0,0,0
104216,594349,0,0,0
104217,18584,1,5,0
104218,45390,0,0,0
104220,739634,0,0,0
104222,394199,0,0,0
104226,990349,1,3,0
104231,6730,1,4,0
104232,17541,1,3,0
104233,298519,1,5,0
104233,414822,1,4,0
104233,13322,0,0,0
104235,5467,1,3,0
104235,6231,1,3,0
104237,19865,0,0,0
104237,73780,1,4,0
104237,788089,1,4,0
104238,15485,1,2,0
104238,40347,0,0,0
104251,71153,0,0,0
104251,8661,0,0,0
104251,37376,0,0,0
104256,993,1,3,0
104259,46414,0,0,0
104262,21692,0,0,0
104265,54847,0,0,0
104267,253018,0,0,0
104268,32054,1,0,0
104274,7117,1,3,0
104276,7993,0,0,0
104276,52745,1,3,0
104276,39001,0,0,0
104276,582537,1,0,0
104277,21929,0,0,0
104283,129260,0,0,0
104283,13296,0,0,0
104283,121192,0,0,0
104287,198032,0,0,0
104288,3702,0,0,0
104290,729634,0,0,0
104291,7106,1,5,0
104293,1012,1,4,0
104293,14505,0,0,0
104295,63308,0,0,0
104296,560959,1,4,0
104296,75096,1,1,0
104307,276385,1,3,0
104307,15732,1,4,1
104318,70980,1,5,0
104318,239071,1,5,0
104318,62735,0,0,0
104319,15534,1,5,0
104324,442002,0,0,0
104331,76023,1,3,0
104335,143046,0,0,0
104336,326932,1,4,0
104336,241950,1,5,1
104337,184487,1,4,0
104337,87646,1,5,0
104337,95295,1,3,0
104341,20924,0,0,0
104345,1042797,0,0,0
104348,62622,1,4,0
104349,109995,1,5,1
104353,591556,1,5,0
104358,848,0,0,0
104364,1044507,0,0,0
104379,162431,1,5,0
104381,193776,0,0,0
104382,47874,1,4,0
104382,35432,1,5,0
104384,1260,0,0,0
104384,1154044,1,3,0
104384,48341,1,5,1
104384,333272,0,0,0
104384,1628,1,5,1
104384,178300,1,4,0
104384,729192,0,0,0
104384,1508363,1,4,0
104384,460854,1,4,0
104384,1056387,1,4,0
104384,519880,1,4,0
104384,29098,0,0,0
104384,333582,1,4,0
104384,439847,0,0,0
104386,61900,1,5,0
104387,965094,1,2,1
104390,578,1,4,0
104391,193664,0,0,0
104391,361078,0,0,0
104394,100281,1,2,0
104394,278383,0,0,0
104396,128394,1,5,0
104406,994951,1,3,0
104406,222117,1,5,0
104407,90349,0,0,0
104409,1559,0,0,0
104412,491344,1,4,0
104414,684,0,0,0
104417,506543,0,0,0
104417,13333,0,0,0
104421,173623,0,0,0
104421,11378,0,0,0
104422,410864,1,5,0
104422,5281,1,5,0
104423,62025,1,5,0
104426,27414,1,5,0
104428,296709,0,0,0
104429,23110,0,0,0
104437,66194,1,4,0
104437,29271,1,4,0
104440,33710,0,0,0
104445,11985,0,0,0
104445,11043,0,0,0
104448,63757,1,4,0
104450,439,1,5,0
104456,737,1,5,0
104458,73529,1,5,1
104461,13519,0,0,0
104468,339001,1,4,1
104471,271665,1,5,0
104474,6761,0,0,0
104477,78400,0,0,0
104486,6398,0,0,0
104492,6956,1,3,0
104495,4990,1,2,1
104495,1541,1,0,0
104496,159082,0,0,0
104496,109063,0,0,0
104496,247257,1,3,0
104497,19911,1,4,0
104497,66597,0,0,0
104497,136595,0,0,0
104497,644147,0,0,0
104497,41977,0,0,0
104497,541390,0,0,0
104497,580742,0,0,0
104497,949575,0,0,0
104497,112072,0,0,0
104497,157259,0,0,0
104497,209166,0,0,0
104497,1091851,0,0,0
104497,140631,0,0,0
104497,133541,0,0,0
104497,559019,0,0,0
104497,249667,0,0,0
104497,13364,0,0,0
104498,6616,1,5,0
104507,125665,1,4,1
104507,1010,1,5,0
104510,70011,1,5,0
104511,15747,1,0,0
104511,197441,1,4,0
104512,7170,1,4,0
104517,27849,0,0,0
104521,67857,1,4,0
104521,499760,0,0,0
104521,57352,0,0,0
104522,407782,1,2,0
104524,35433,1,5,0
104525,19405,1,4,0
104527,683994,0,0,0
104529,1530411,0,0,0
104529,877928,0,0,0
104529,16265,0,0,0
104531,132175,1,4,0
104532,234907,1,3,0
104533,44755,1,4,0
104535,570,1,5,0
104540,777701,1,5,0
104550,12138,1,4,0
104555,1203,1,2,1
104555,651914,1,3,0
104557,1387,0,0,0
104557,706,0,0,0
104565,7220,0,0,0
104569,64647,0,0,0
104570,14960,0,0,0
104574,223102,0,0,0
104577,174592,1,3,0
104580,1013,1,5,1
104580,579241,0,0,0
104581,21842,1,5,0
104582,16948,1,5,0
104582,7492,1,1,1
104582,165130,1,5,0
104585,6447,1,5,0
104595,13322,1,5,0
104598,447838,0,0,0
104602,117157,1,4,1
104608,61094,1,4,0
104610,230166,0,0,0
104610,344047,0,0,0
104610,197676,0,0,0
104610,62036,0,0,0
104610,19484,0,0,0
104610,74783,1,3,1
104610,89427,0,0,0
104612,7936,1,5,0
104614,6480,1,5,0
104615,1177921,1,3,0
104615,621030,0,0,0
104615,266417,0,0,0
104616,93917,0,0,0
104616,226290,0,0,0
104616,894784,0,0,0
104616,1785607,0,0,0
104617,6466,0,0,0
104620,1785647,0,0,0
104621,14944,1,4,0
104622,34742,0,0,0
104624,125774,0,0,0
104626,3194,1,3,0
104629,20881,0,0,0
104632,85486,1,3,0
104635,953113,1,4,0
104644,381270,1,5,1
104645,6700,1,5,0
104645,95472,0,0,0
104645,27125,0,0,0
104646,95165,1,0,0
104655,460941,1,5,0
104656,794660,0,0,0
104656,52464,0,0,0
104661,7502,1,4,0
104663,256802,0,0,0
104678,943,1,5,0
104686,181747,1,4,0
104693,88906,1,4,0
104693,24106,1,4,0
104693,65094,1,3,0
104694,1786013,1,4,1
104696,84194,0,0,0
104696,48184,0,0,0
104696,25885,0,0,0
104698,40243,1,4,1
104698,1306883,1,5,0
104698,21419,0,0,0
104701,14056,0,0,0
104706,1371,0,0,0
104709,168914,0,0,0
104709,7332,0,0,0
104709,415394,0,0,0
104710,6830,1,0,0
104712,213943,0,0,0
104712,244761,0,0,0
104716,7476,1,1,1
104718,26916,1,4,0
104718,104860,0,0,0
104721,1170485,0,0,0
104727,271556,1,5,0
104729,3313,0,0,0
104730,6700,1,5,0
104730,552822,1,5,0
104730,126080,1,5,0
104731,56407,1,4,1
104735,7511,1,0,0
104736,21876,0,0,0
104737,912162,0,0,0
104737,158321,0,0,0
104740,69546,0,0,0
104740,19965,0,0,0
104742,106362,0,0,0
104742,365680,1,4,1
104742,1012982,1,4,1
104754,30071,0,0,0
104758,11972,0,0,0
104758,4949,0,0,0
104765,96209,0,0,0
104771,263945,1,3,0
104778,20002,0,0,0
104778,24043,0,0,0
104781,33599,1,3,0
104781,671,1,5,0
104788,29248,1,4,0
104788,82847,1,4,0
104788,18747,1,4,0
104788,18192,1,5,0
104789,571679,0,0,0
104789,353628,0,0,0
104789,25994,0,0,0
104791,7277,1,5,0
104793,28635,1,5,0
104798,25509,0,0,0
104799,476,0,0,0
104799,62621,0,0,0
104799,14874,0,0,0
104799,6618,1,3,0
104804,1786362,1,0,0
104809,184338,1,5,1
104809,602977,0,0,0
104809,883995,1,4,1
104809,951875,1,3,1
104809,1786509,1,5,1
104809,317466,0,0,0
104812,1219118,0,0,0
104813,13412,1,5,0
104816,10449,0,0,0
104817,793005,0,0,0
104820,29272,0,0,0
104820,112460,0,0,0
104828,217391,1,2,0
104832,33561,0,0,0
104833,41235,0,0,0
104835,95983,0,0,0
104836,741,0,0,0
104836,57204,0,0,0
104838,18196,0,0,0
104842,1344203,1,4,0
104845,65214,1,4,0
104845,266922,1,4,1
104851,14057,1,3,0
104852,20978,0,0,0
104856,102359,0,0,0
104856,91743,0,0,0
104859,24199,1,3,0
104859,54741,1,4,0
104859,84152,0,0,0
104860,95561,0,0,0
104860,174343,0,0,0
104862,145876,1,3,0
104862,96560,0,0,0
104863,17240,0,0,0
104863,13508,0,0,0
104868,13622,1,5,0
104869,41585,0,0,0
