326442,248399,0,0,0
326442,534060,0,0,0
326447,13096,0,0,0
326448,21451,0,0,0
326457,1097766,0,0,0
326457,1330072,1,4,0
326458,205736,0,0,0
326459,13494,1,5,0
326460,498,1,3,0
326460,115672,1,5,0
326460,168850,1,4,0
326465,116595,1,5,0
326470,36602,0,0,0
326471,15170,1,3,0
326479,33051,0,0,0
326481,451218,0,0,0
326488,1402,0,0,0
326489,37961,1,2,0
326492,17369,1,5,0
326494,293548,1,5,0
326494,613624,0,0,0
326494,4158,1,5,1
326494,129701,0,0,0
326495,698323,0,0,0
326498,6050,0,0,0
326501,892,1,3,0
326501,129258,0,0,0
326502,17185,1,4,0
326505,7213,1,4,0
326505,57386,1,4,0
326508,1193,1,4,0
326510,112863,1,0,0
326513,862,1,2,0
326514,2236915,1,0,1
326518,26364,0,0,0
326520,290081,0,0,0
326520,75346,1,5,0
326520,426079,0,0,0
326521,595926,1,3,0
326521,688783,1,3,0
326521,862234,1,3,0
326523,325863,1,3,0
326523,583320,1,2,0
326523,24987,1,4,0
326524,6342,1,4,0
326530,126821,0,0,0
326531,94679,0,0,0
326531,186641,0,0,0
326532,92190,0,0,0
326532,679206,0,0,0
326532,48181,0,0,0
326532,567228,0,0,0
326533,80,1,4,0
326540,1509,0,0,0
326541,220,0,0,0
326544,5429,0,0,0
326544,1910,0,0,0
326553,18035,0,0,0
326555,19317,1,4,0
326560,777931,0,0,0
326563,14872,1,1,0
326564,23462,1,3,0
326565,58070,1,3,1
326566,1163032,0,0,0
326566,595229,0,0,0
326569,545,1,5,0
326571,19446,0,0,0
326573,128978,0,0,0
326575,92036,1,4,0
326575,49413,1,2,0
326577,10023,0,0,0
326580,24742,1,4,0
326581,20935,0,0,0
326582,1471,1,2,1
326587,151113,1,4,0
326587,332411,1,0,0
326589,1621484,0,0,0
326589,178834,0,0,0
326589,737660,0,0,0
326589,153665,0,0,0
326590,809316,1,4,1
326591,340412,0,0,0
326591,5651,0,0,0
326593,16788,0,0,0
326596,99042,1,5,0
326596,1718,1,5,0
326597,9429,0,0,0
326598,6194,0,0,0
326607,38762,1,3,1
326607,962088,0,0,0
326607,141043,1,4,0
326607,35362,1,3,0
326608,339010,0,0,0
326608,269011,0,0,0
326608,607175,0,0,1
326608,255650,1,4,1
326608,496950,0,0,0
326611,1606,1,4,0
326613,13230,0,0,0
326615,12812,0,0,0
326615,210484,0,0,0
326620,12937,0,0,0
326623,182,1,5,0
326631,438261,0,0,0
326631,20902,0,0,0
326631,18605,0,0,0
326631,1452,0,0,0
326632,644014,0,0,0
326634,41971,1,4,0
326636,855,0,0,0
326639,8397,0,0,0
326641,277996,1,4,0
326644,902705,0,0,0
326648,24174,1,3,0
326650,947,1,0,0
326651,152753,0,0,0
326652,5166,0,0,0
326652,17324,0,0,0
326653,693343,0,0,0
326659,1581,1,5,0
326661,13295,1,3,0
326661,26124,1,4,0
326665,13173,1,5,0
326666,1053385,1,4,0
326666,459669,1,3,0
326668,14764,1,4,0
326673,2820,0,0,0
326673,51081,0,0,0
326677,26362,0,0,0
326688,147207,1,4,0
326688,60219,1,3,0
326689,63529,0,0,0
326689,26367,1,2,0
326692,276710,0,0,0
326694,537292,0,0,0
326694,218984,1,3,0
326694,149124,1,4,0
326700,837,1,4,0
326700,137650,1,0,0
326708,144380,0,0,0
326713,6230,1,5,0
326713,63144,0,0,0
326713,56898,0,0,0
326713,36622,0,0,0
326719,1321,0,0,0
326722,461309,1,3,0
326726,968,1,5,0
326726,692,0,0,0
326730,523286,0,0,0
326730,41008,0,0,0
326735,545,0,0,0
326738,13968,1,4,0
326748,5815,1,5,0
326750,32583,1,5,1
326750,1131930,1,4,0
326751,133718,1,0,0
326752,430813,1,2,1
326753,17309,1,3,0
326753,100937,1,3,0
326753,420195,1,1,0
326753,157042,1,4,0
326759,233152,1,4,0
326760,79064,0,0,0
326762,562819,1,3,0
326763,67946,1,3,0
326765,295555,1,5,0
326765,63735,1,5,0
326778,492907,0,0,0
326778,39269,1,4,0
326779,1249828,1,4,1
326780,231564,1,5,0
326780,61007,1,5,0
326780,764997,1,1,0
326784,52747,0,0,0
326785,686208,0,0,0
326785,227665,0,0,0
326787,695760,1,4,1
326794,25718,0,0,0
326794,34489,0,0,0
326794,6996,0,0,0
326794,2295,1,5,0
326797,13360,0,0,0
326801,2880,1,5,0
326801,33292,1,4,1
326802,19408,1,4,0
326802,242639,1,4,0
326802,342898,0,0,0
326802,6604,0,0,0
326802,7389,1,4,0
326802,812671,1,3,0
326802,5802,1,4,1
326802,25943,0,0,0
326802,105718,0,0,0
326802,20747,0,0,0
326802,186624,0,0,0
326802,65115,0,0,0
326806,23679,0,0,0
326806,84189,0,0,0
326810,4713,1,5,0
326811,524,0,0,0
326811,7993,1,4,0
326811,13364,0,0,0
326811,17799,0,0,0
326813,163198,0,0,0
326813,139907,0,0,0
326818,37655,1,3,1
326818,45790,1,5,0
326821,879,1,3,0
326822,17248,0,0,0
326825,32636,0,0,0
326827,939,1,4,0
326836,19063,1,3,0
326837,968,1,5,0
326839,83585,1,4,0
326839,23647,1,3,0
326843,41900,0,0,0
326844,6716,0,0,0
326846,1169809,0,0,0
326856,36132,1,5,0
326860,82400,0,0,0
326862,126,1,0,0
326866,19853,1,3,0
326871,12318,1,1,0
326874,6651,0,0,0
326875,32279,0,0,0
326878,450277,0,0,0
326881,1123,1,4,0
326884,21337,1,4,0
326887,54924,1,4,1
326889,47367,1,4,0
326889,18287,0,0,0
326889,1063,1,4,0
326889,54697,1,3,0
326889,10282,0,0,0
326891,176069,0,0,0
326891,157200,0,0,0
326893,25417,1,5,0
326895,125791,1,4,0
326900,21584,1,4,0
326900,301305,1,4,0
326901,307003,1,5,0
326901,941904,0,0,0
326903,17990,0,0,0
326904,5821,1,4,0
326909,1306875,1,4,1
326910,119929,0,0,0
326915,31901,0,0,0
326920,72374,1,4,0
326921,26958,1,4,1
326924,138997,0,0,0
326925,146230,1,4,0
326926,3777,0,0,0
326927,98390,0,0,0
326927,184413,0,0,0
326929,211566,0,0,0
326930,95915,0,0,0
326931,146538,0,0,0
326932,1026,1,5,0
326932,13213,0,0,0
326938,586,0,0,0
326939,77676,0,0,0
326939,170902,0,0,0
326939,12885,1,4,1
326945,1181247,1,3,0
326945,19307,0,0,0
326945,236769,0,0,0
326945,13572,0,0,0
326945,206252,0,0,0
326949,13099,1,5,0
326950,262169,0,0,0
326950,1360107,0,0,0
326950,170155,0,0,0
326953,1000,1,1,0
326960,180734,0,0,0
326960,320388,0,0,0
326961,99568,1,5,1
326962,42071,0,0,0
326963,13435,1,5,0
326963,1962288,1,3,0
