373778,1909,0,0,0
373778,168094,0,0,0
373780,114401,1,3,0
373781,6530,1,2,0
373783,161908,0,0,0
373784,54503,0,0,0
373787,35909,1,4,0
373796,448980,0,0,0
373799,13979,1,3,0
373799,396336,0,0,0
373802,23661,0,0,0
373802,68989,0,0,0
373802,520144,1,3,0
373802,467501,0,0,0
373802,45197,0,0,0
373802,429907,0,0,0
373802,39327,0,0,0
373803,14938,1,4,0
373805,36543,0,0,0
373805,63955,0,0,0
373806,70926,1,4,0
373807,439,0,0,0
373807,19484,1,4,0
373808,5755,0,0,0
373809,12981,1,0,0
373812,9080,0,0,0
373818,149318,1,5,0
373819,21578,0,0,0
373825,13520,1,3,0
373827,7395,1,4,0
373828,6458,0,0,0
373829,50820,0,0,0
373835,108394,1,3,0
373848,13456,0,0,0
373848,18182,0,0,0
373848,78681,0,0,0
373849,7993,0,0,0
373851,47271,1,4,0
373851,821,1,3,0
373856,1084,0,0,0
373857,450,0,0,0
373859,7406,1,5,0
373859,2245938,1,5,0
373860,21578,0,0,0
373863,8430,1,4,0
373863,26317,1,5,0
373864,531444,0,0,0
373866,39342,1,3,0
373873,251947,1,0,0
373876,278048,0,0,0
373881,66,0,0,0
373882,20004,0,0,0
373883,1264,1,4,0
373885,57095,0,0,0
373889,75797,1,2,0
373890,46948,1,3,0
373894,7173,0,0,0
373898,16962,0,0,0
373905,79331,1,4,0
373912,21794,1,5,0
373913,2059275,0,0,0
373914,162946,0,0,0
373914,130095,0,0,0
373914,177032,0,0,0
373915,6915,0,0,0
373924,7460,0,0,0
373924,291080,0,0,0
373930,1496,0,0,0
373936,200667,0,0,0
373936,593093,0,0,0
373936,238417,0,0,0
373936,1130018,0,0,0
373937,137761,1,4,0
373937,354864,1,4,1
373937,3133,1,4,1
373937,351660,1,4,1
373937,120270,1,4,1
373937,218563,1,4,1
373937,124746,1,4,1
373937,577542,1,4,1
373939,7492,1,4,0
373941,63483,0,0,0
373941,98200,0,0,0
373941,105761,0,0,0
373941,301974,0,0,0
373941,55357,0,0,0
373949,7049,1,3,0
373950,2801,0,0,0
373954,43921,1,4,0
373954,43469,1,4,0
373965,25586,1,4,0
373968,199452,0,0,0
373970,29970,0,0,0
373974,7406,0,0,0
373975,8434,1,4,0
373975,144062,1,4,0
373976,1601,1,1,1
373985,130534,1,5,0
373987,61664,1,4,0
373991,18956,0,0,0
373991,546604,0,0,0
373991,67665,1,5,1
373998,1790034,0,0,0
374001,13410,0,0,0
374004,56712,0,0,0
374007,424,0,0,0
374010,7432,0,0,0
374016,12916,1,3,0
374017,317628,1,4,0
374017,231240,1,4,0
374028,939,1,5,0
374029,47496,1,2,0
374029,255,0,0,0
374032,21304,1,4,0
374034,13826,0,0,0
374036,10888,0,0,0
374037,810057,0,0,0
374037,277570,0,0,0
374037,189135,0,0,0
374041,162205,0,0,0
374048,281731,0,0,0
374065,1049556,0,0,0
374067,8447,1,4,0
374075,56399,0,0,0
374076,100030,1,0,0
374078,6802,0,0,0
374080,6857,1,5,1
374082,77149,0,0,0
374083,7387,1,4,0
374089,83568,0,0,0
374091,78081,0,0,0
374098,7238,1,4,0
374099,40263,0,0,0
374099,33879,0,0,0
374102,16279,1,0,0
374103,1216834,1,5,0
374106,6127,0,0,0
374113,334535,0,0,0
374113,296873,0,0,0
374113,582332,0,0,0
374113,951363,0,0,0
374115,739,1,3,0
374118,621,0,0,0
374120,23122,1,3,0
374120,9720,1,4,0
374121,143787,1,5,0
374134,14711,0,0,0
374135,1256,1,4,0
374138,14869,1,4,0
374150,13525,1,4,0
374153,36681,0,0,0
374153,41077,0,0,0
374159,64187,0,0,0
374159,1212,0,0,0
374164,318585,0,0,0
374164,149293,1,0,0
374164,506597,0,0,0
374164,245947,0,0,0
374167,211508,0,0,0
374168,92594,1,4,0
374169,150,1,4,0
374169,1604,1,4,0
374174,116717,1,3,0
374181,48166,1,4,0
374184,40790,1,4,0
374185,338527,0,0,0
374186,62367,0,0,0
374186,1106406,1,0,1
374186,13262,0,0,0
374193,6515,0,0,0
374194,5342,0,0,0
374198,8087,1,4,0
374202,1096142,0,0,0
374203,235460,1,3,0
374203,95147,1,3,0
374204,8673,0,0,0
374205,162100,1,5,1
374205,678158,0,0,0
374214,1210,1,4,0
374214,146919,0,0,0
374215,792145,0,0,0
374215,126543,0,0,0
374221,707,0,0,0
374229,13008,1,5,0
374229,525595,1,5,1
374230,40938,1,4,0
374231,23328,1,4,0
374231,155776,0,0,0
374235,51045,0,0,0
374235,36568,0,0,0
374236,93886,0,0,0
374239,6292,0,0,0
374242,6194,0,0,0
374245,35982,1,3,0
374245,267921,1,4,0
374248,4721,1,3,0
374249,790,0,0,0
374258,1505822,1,2,1
374258,84538,1,5,1
374260,19564,0,0,0
374270,890650,0,0,0
374270,6274,0,0,0
374273,21377,1,3,0
374273,123153,1,4,0
374279,13567,1,3,1
374279,21922,0,0,0
374282,16948,1,3,1
374286,167021,1,5,0
374286,46879,0,0,0
374295,21895,0,0,0
374302,11395,1,5,0
374303,7301,1,3,0
374303,172794,0,0,0
374306,19489,0,0,0
374306,51121,1,5,0
374310,780616,0,0,0
374310,192819,0,0,0
374310,1330542,0,0,0
374310,34963,0,0,0
374311,362730,1,2,0
374316,7910,1,4,0
374316,8087,1,4,0
374318,849,1,4,0
374321,533901,1,4,1
374321,26405,1,5,1
374323,1473,1,5,0
374327,707,0,0,0
374327,132930,0,0,0
374330,15090,1,4,0
374331,941,1,5,0
374338,85407,1,4,1
374339,13550,1,3,0
374339,23320,0,0,0
374341,8693,0,0,0
374341,219112,0,0,0
374342,6754,0,0,0
374347,941,1,4,0
374354,14832,1,2,0
374360,1307420,0,0,0
374369,89739,0,0,0
374374,128920,0,0,0
374379,7192,0,0,0
374383,202474,0,0,0
374383,90134,0,0,0
374389,71727,1,5,0
374391,153804,0,0,0
374391,140829,1,4,0
374393,121876,0,0,0
374393,514067,0,0,0
374393,109287,0,0,0
374396,1185007,0,0,0
374402,47274,1,4,0
374403,42213,1,5,0
374404,7139,1,2,0
374404,908090,1,3,0
374408,1323871,0,0,0
374414,13213,0,0,0
374417,451,1,5,0
374418,350762,0,0,0
374418,1428,0,0,0
374420,28240,1,3,1
374425,17417,1,3,0
374425,12971,0,0,0
374426,26093,1,3,0
374426,4469,1,3,0
374432,4358,1,3,0
374440,296534,0,0,0
374444,219763,0,0,0
374444,156979,0,0,0
374445,227321,0,0,0
374447,7499,1,3,0
374447,29924,1,4,0
374450,8269,0,0,0
374451,404961,0,0,0
374456,66656,1,3,0
374456,172082,0,0,0
374456,36629,0,0,0
374456,84260,0,0,0
374457,380333,1,2,0
374458,252318,1,3,0
374460,19075,1,3,0
374464,7959,1,3,0
374466,18484,1,4,0
374470,187038,1,5,0
374473,2615,1,3,0
374474,512978,0,0,0
374478,367360,0,0,0
374485,12321,0,0,0
374487,23176,1,4,0
374491,233623,0,0,0
374491,51139,0,0,0
374497,39296,1,5,0
374498,1782,0,0,0
374498,605120,1,4,0
374500,1000,1,3,0
374502,13452,1,3,0
374502,260,1,4,0
374502,107549,1,3,0
374509,14603,1,4,1
374510,19419,0,0,0
374510,19445,0,0,0
374511,736477,0,0,0
374512,442736,0,0,0
374512,32505,0,0,0
374512,932048,0,0,0
374512,6197,0,0,0
374512,401606,0,0,0
374512,760548,0,0,0
374512,677548,0,0,0
374512,308217,0,0,0
374512,764149,0,0,0
374512,480780,0,0,0
374512,474632,0,0,0
374514,1605,1,5,0
374527,3982,0,0,0
374530,16247,1,3,0
374536,71511,1,4,0
374537,13366,1,3,0
374544,318734,1,3,0
374545,304769,0,0,0
374547,44944,1,3,0
374547,96810,1,3,0
374547,537270,0,0,0
374547,810596,1,3,0
374552,21698,1,5,0
374557,1371,1,3,0
374561,18141,1,5,1
374561,71255,1,4,0
374563,7325,0,0,0
374564,347553,0,0,0
374564,42565,0,0,0
374564,932143,0,0,0
374564,656285,0,0,0
374564,103590,0,0,0
374564,441331,0,0,0
374564,162315,0,0,0
374564,207444,0,0,0
374564,793017,0,0,0
374564,803571,0,0,0
374566,465274,0,0,0
374567,689857,0,0,0
374572,8037,0,0,0
374572,466,0,0,0
374576,3304,1,5,1
374579,6865,1,4,0
374581,162193,0,0,0
374583,444401,0,0,0
374595,5388,1,5,0
374597,179137,1,3,0
374597,7047,0,0,0
374597,38290,1,5,1
374598,17509,1,4,0
374599,34854,1,3,0
374599,261900,0,0,0
374599,76837,0,0,0
374599,13107,0,0,0
374601,17183,1,2,0
374606,232,0,0,0
374607,15137,1,3,0
374607,433908,1,4,0
374607,310409,0,0,0
374607,6672,0,0,0
374607,28056,0,0,0
374608,4511,1,5,0
374608,160366,1,4,0
374608,179370,1,3,0
