book_id_csv,genres
267099,"fantasy, paranormal"
18281,non-fiction
47892,"fantasy, paranormal"
35044,"history, historical fiction, biography"
336052,romance
23654,"history, historical fiction, biography"
56521,"comics, graphic"
46216,"comics, graphic"
48731,"fantasy, paranormal"
10024,"fantasy, paranormal"
32588,romance
111333,romance
175734,non-fiction
170537,"fantasy, paranormal"
1046108,romance
73313,children
256233,romance
77057,romance
7491,young-adult
76630,fiction
67438,young-adult
48726,young-adult
351364,"fantasy, paranormal"
11864,romance
25683,non-fiction
130018,"history, historical fiction, biography"
3292,"fantasy, paranormal"
6200,"fantasy, paranormal"
5644,"fantasy, paranormal"
209959,poetry
38671,"history, historical fiction, biography"
174932,"fantasy, paranormal"
100386,"history, historical fiction, biography"
263248,"fantasy, paranormal"
15325,"mystery, thriller, crime"
28587,children
2676,"mystery, thriller, crime"
5943,"fantasy, paranormal"
37076,non-fiction
81279,"fantasy, paranormal"
4458,"fantasy, paranormal"
149553,"mystery, thriller, crime"
58895,"fantasy, paranormal"
142046,"fantasy, paranormal"
82191,children
66154,romance
70252,"history, historical fiction, biography"
311278,children
106805,non-fiction
57825,non-fiction
21217,"history, historical fiction, biography"
208621,"history, historical fiction, biography"
46654,non-fiction
244601,young-adult
746637,"history, historical fiction, biography"
108971,romance
95900,romance
18215,non-fiction
152023,"history, historical fiction, biography"
205934,romance
7224,"mystery, thriller, crime"
22577,"history, historical fiction, biography"
56812,young-adult
48739,"history, historical fiction, biography"
5590,romance
53881,non-fiction
2820,young-adult
77366,children
11239,romance
19339,"fantasy, paranormal"
137634,young-adult
458513,non-fiction
1430,"history, historical fiction, biography"
4360,young-adult
62427,romance
23824,young-adult
77504,"comics, graphic"
265229,"mystery, thriller, crime"
109847,romance
127903,"comics, graphic"
45186,romance
44195,romance
77199,"fantasy, paranormal"
152484,"comics, graphic"
134257,"mystery, thriller, crime"
23261,"history, historical fiction, biography"
450686,romance
2200,romance
54931,"mystery, thriller, crime"
24035,"mystery, thriller, crime"
61548,"fantasy, paranormal"
51313,"mystery, thriller, crime"
173247,"mystery, thriller, crime"
17811,non-fiction
37736,romance
567243,romance
19579,young-adult
10801,romance
25203,"history, historical fiction, biography"
30062,"comics, graphic"
266011,"history, historical fiction, biography"
166954,non-fiction
249599,"fantasy, paranormal"
166788,"mystery, thriller, crime"
51268,"mystery, thriller, crime"
7229,young-adult
10454,romance
108096,"history, historical fiction, biography"
108745,young-adult
346962,"fantasy, paranormal"
48968,romance
113560,"mystery, thriller, crime"
110271,romance
12970,"fantasy, paranormal"
273955,"fantasy, paranormal"
156761,non-fiction
9930,romance
168408,"fantasy, paranormal"
108852,non-fiction
91479,"fantasy, paranormal"
64996,romance
239960,"mystery, thriller, crime"
131436,"mystery, thriller, crime"
37269,young-adult
9982,romance
54277,"mystery, thriller, crime"
90113,non-fiction
24916,"mystery, thriller, crime"
278574,romance
59458,non-fiction
157807,young-adult
9273,romance
82892,romance
163781,romance
275580,young-adult
60139,young-adult
132502,non-fiction
8325,"history, historical fiction, biography"
50444,"fantasy, paranormal"
62096,"fantasy, paranormal"
137398,non-fiction
87891,"comics, graphic"
45814,romance
134231,non-fiction
151950,fiction
36224,"mystery, thriller, crime"
57196,poetry
62162,young-adult
66689,"mystery, thriller, crime"
262672,"mystery, thriller, crime"
8748,"mystery, thriller, crime"
62627,fiction
21291,"history, historical fiction, biography"
17312,"fantasy, paranormal"
372576,"fantasy, paranormal"
18349,romance
141329,young-adult
151100,young-adult
24050,"history, historical fiction, biography"
15413,"fantasy, paranormal"
29187,"mystery, thriller, crime"
17784,"history, historical fiction, biography"
