book_id_csv,genres
84002,non-fiction
44923,romance
145270,"mystery, thriller, crime"
5613,young-adult
60421,"comics, graphic"
82752,"history, historical fiction, biography"
96641,non-fiction
308141,non-fiction
4904,young-adult
175026,"fantasy, paranormal"
111920,non-fiction
162096,romance
936,"fantasy, paranormal"
100410,"fantasy, paranormal"
214333,"mystery, thriller, crime"
51214,"fantasy, paranormal"
19586,young-adult
168466,romance
139389,non-fiction
351365,"fantasy, paranormal"
159420,"fantasy, paranormal"
151480,"history, historical fiction, biography"
79553,"mystery, thriller, crime"
22641,romance
77716,children
21552,"fantasy, paranormal"
4218,"fantasy, paranormal"
27903,"mystery, thriller, crime"
19828,non-fiction
40744,romance
252030,children
12677,romance
122683,non-fiction
96171,"fantasy, paranormal"
24006,"mystery, thriller, crime"
19988,"history, historical fiction, biography"
106836,non-fiction
217421,"history, historical fiction, biography"
35425,"fantasy, paranormal"
5679,romance
199112,children
3532,"fantasy, paranormal"
60396,"mystery, thriller, crime"
6664,"fantasy, paranormal"
83341,"mystery, thriller, crime"
112766,young-adult
179058,romance
82779,young-adult
265164,"history, historical fiction, biography"
135842,"fantasy, paranormal"
167377,"comics, graphic"
102523,non-fiction
77576,"fantasy, paranormal"
67504,young-adult
27235,romance
61887,"fantasy, paranormal"
184725,"fantasy, paranormal"
266702,non-fiction
19538,"fantasy, paranormal"
6544,"fantasy, paranormal"
81993,"fantasy, paranormal"
324646,non-fiction
24438,non-fiction
376,"history, historical fiction, biography"
67651,"fantasy, paranormal"
6256,romance
7470,"fantasy, paranormal"
105160,"history, historical fiction, biography"
66735,"mystery, thriller, crime"
59364,"history, historical fiction, biography"
33946,"history, historical fiction, biography"
42867,"fantasy, paranormal"
354421,young-adult
7268,"fantasy, paranormal"
114046,"history, historical fiction, biography"
221357,children
118316,"history, historical fiction, biography"
140697,romance
35438,"fantasy, paranormal"
38766,"mystery, thriller, crime"
80266,"fantasy, paranormal"
17807,"fantasy, paranormal"
3042,"fantasy, paranormal"
61954,"mystery, thriller, crime"
89044,"history, historical fiction, biography"
119716,"fantasy, paranormal"
100944,romance
234628,"mystery, thriller, crime"
111579,"history, historical fiction, biography"
216232,"mystery, thriller, crime"
166279,"mystery, thriller, crime"
52115,children
157862,non-fiction
204817,young-adult
78801,"comics, graphic"
11310,romance
42878,"mystery, thriller, crime"
182060,"fantasy, paranormal"
5415,young-adult
86651,"fantasy, paranormal"
101520,"mystery, thriller, crime"
535639,romance
118521,romance
26173,"comics, graphic"
127815,"comics, graphic"
108176,"mystery, thriller, crime"
63288,non-fiction
74536,non-fiction
56318,"mystery, thriller, crime"
67375,young-adult
102152,"mystery, thriller, crime"
109279,romance
82884,"fantasy, paranormal"
1858,young-adult
204562,romance
149996,romance
247951,non-fiction
20922,young-adult
162060,romance
10084,romance
162311,"mystery, thriller, crime"
199902,non-fiction
24919,"history, historical fiction, biography"
67995,young-adult
9491,romance
26088,"history, historical fiction, biography"
18092,non-fiction
15138,"fantasy, paranormal"
165175,"comics, graphic"
9016,romance
78712,"comics, graphic"
199952,"history, historical fiction, biography"
355288,"fantasy, paranormal"
120129,young-adult
78388,young-adult
63896,"comics, graphic"
35354,non-fiction
107488,"history, historical fiction, biography"
73959,children
153400,non-fiction
145390,"history, historical fiction, biography"
26881,romance
58388,"mystery, thriller, crime"
32988,"history, historical fiction, biography"
26167,young-adult
328207,"comics, graphic"
354237,non-fiction
17286,"comics, graphic"
70142,young-adult
43082,romance
264321,poetry
112434,"fantasy, paranormal"
46583,children
33055,"mystery, thriller, crime"
418966,non-fiction
29699,"fantasy, paranormal"
378175,children
62029,"mystery, thriller, crime"
105771,non-fiction
66583,"mystery, thriller, crime"
36414,young-adult
272470,non-fiction
124033,"history, historical fiction, biography"
61634,"fantasy, paranormal"
57104,non-fiction
8852,romance
108403,romance
119133,young-adult
8276,"history, historical fiction, biography"
135273,"fantasy, paranormal"
66225,romance
84330,"comics, graphic"
346210,"history, historical fiction, biography"
39412,non-fiction
40097,romance
53623,"mystery, thriller, crime"
39774,"fantasy, paranormal"
341315,non-fiction
45153,romance
71477,"history, historical fiction, biography"
20029,romance
96670,"mystery, thriller, crime"
46754,non-fiction
150589,romance
285278,"fantasy, paranormal"
17109,non-fiction
20721,"comics, graphic"
202265,"history, historical fiction, biography"
73871,children
28509,poetry
276543,"comics, graphic"
174028,romance
61968,"fantasy, paranormal"
34684,romance
202227,non-fiction
59900,young-adult
237897,"fantasy, paranormal"
274032,romance
114705,children
59298,"fantasy, paranormal"
141791,poetry
25029,"comics, graphic"
14405,"fantasy, paranormal"
317186,children
61591,children
130959,"mystery, thriller, crime"
110683,romance
216556,young-adult
54748,non-fiction
59683,non-fiction
97906,romance
146659,"fantasy, paranormal"
16170,"fantasy, paranormal"
252689,"comics, graphic"
505714,poetry
100805,"mystery, thriller, crime"
59570,non-fiction
29340,"fantasy, paranormal"
567578,"fantasy, paranormal"
340,"history, historical fiction, biography"
47097,children
427190,romance
226033,romance
46571,"fantasy, paranormal"
38568,romance
278772,"mystery, thriller, crime"
176311,"comics, graphic"
145989,"fantasy, paranormal"
67552,young-adult
282161,"fantasy, paranormal"
47453,young-adult
485375,young-adult
55180,romance
211264,"history, historical fiction, biography"
18965,"history, historical fiction, biography"
106015,non-fiction
243891,young-adult
5085,"fantasy, paranormal"
68427,young-adult
449,non-fiction
176349,young-adult
289919,romance
184463,non-fiction
61573,children
32604,romance
218649,"fantasy, paranormal"
8034,non-fiction
317594,"fantasy, paranormal"
19294,"fantasy, paranormal"
32164,"history, historical fiction, biography"
3960,"fantasy, paranormal"
20284,non-fiction
223760,young-adult
24271,non-fiction
274179,"mystery, thriller, crime"
