book_id_csv,genres
204915,"mystery, thriller, crime"
130787,"history, historical fiction, biography"
322522,"mystery, thriller, crime"
279374,"comics, graphic"
69743,young-adult
5754,"fantasy, paranormal"
17664,non-fiction
64318,romance
110705,"comics, graphic"
85160,"mystery, thriller, crime"
248867,poetry
21471,young-adult
62915,"comics, graphic"
42074,"fantasy, paranormal"
71337,romance
61899,"fantasy, paranormal"
121037,"mystery, thriller, crime"
23383,romance
141618,children
22816,"history, historical fiction, biography"
26935,"fantasy, paranormal"
105943,"fantasy, paranormal"
182073,"fantasy, paranormal"
113412,children
57724,young-adult
177636,"fantasy, paranormal"
216399,"fantasy, paranormal"
12416,romance
53034,"mystery, thriller, crime"
168302,non-fiction
84158,"fantasy, paranormal"
162604,"fantasy, paranormal"
28650,"mystery, thriller, crime"
5166,"fantasy, paranormal"
151289,romance
91487,"mystery, thriller, crime"
34319,"mystery, thriller, crime"
20583,"fantasy, paranormal"
1479,"history, historical fiction, biography"
62147,non-fiction
151748,romance
4122,young-adult
15839,romance
93929,non-fiction
195266,romance
70375,"comics, graphic"
130501,poetry
27448,romance
67880,"comics, graphic"
714,non-fiction
24618,"history, historical fiction, biography"
215451,children
99399,"fantasy, paranormal"
450401,"fantasy, paranormal"
257302,"fantasy, paranormal"
159180,"mystery, thriller, crime"
142846,"comics, graphic"
25541,"history, historical fiction, biography"
7236,"history, historical fiction, biography"
95579,"fantasy, paranormal"
15513,"fantasy, paranormal"
27160,"fantasy, paranormal"
115502,"fantasy, paranormal"
5421,"fantasy, paranormal"
6085,romance
130270,romance
11415,romance
165472,non-fiction
71231,romance
6720,"fantasy, paranormal"
96664,"comics, graphic"
70243,children
39391,young-adult
62808,"fantasy, paranormal"
1819,young-adult
104913,romance
6238,romance
151179,"fantasy, paranormal"
23860,romance
549902,"fantasy, paranormal"
11880,romance
11859,romance
11606,romance
8039,"mystery, thriller, crime"
27178,"fantasy, paranormal"
15930,romance
15876,romance
374820,romance
20178,non-fiction
26724,young-adult
86017,romance
22208,"fantasy, paranormal"
27648,"fantasy, paranormal"
330357,non-fiction
251957,"comics, graphic"
2918,romance
47842,"fantasy, paranormal"
53759,"mystery, thriller, crime"
20617,non-fiction
15148,"comics, graphic"
85786,"mystery, thriller, crime"
181539,romance
179558,"comics, graphic"
247030,non-fiction
84409,"mystery, thriller, crime"
39995,young-adult
29223,"comics, graphic"
40235,romance
172747,"fantasy, paranormal"
10924,romance
68856,romance
77419,"history, historical fiction, biography"
86183,"fantasy, paranormal"
150056,poetry
127889,"comics, graphic"
100247,"fantasy, paranormal"
88787,"fantasy, paranormal"
12824,"mystery, thriller, crime"
40155,romance
218216,romance
162282,non-fiction
103661,young-adult
146729,romance
16167,"fantasy, paranormal"
70146,"fantasy, paranormal"
63330,young-adult
116171,"comics, graphic"
89437,"history, historical fiction, biography"
37422,young-adult
226573,children
70213,non-fiction
274443,"mystery, thriller, crime"
29476,"fantasy, paranormal"
52096,fiction
51237,non-fiction
7906,"mystery, thriller, crime"
283081,non-fiction
35664,"fantasy, paranormal"
78262,romance
48874,poetry
26640,"fantasy, paranormal"
150643,young-adult
32998,"mystery, thriller, crime"
13878,"comics, graphic"
82467,non-fiction
111272,romance
54152,"history, historical fiction, biography"
165594,"history, historical fiction, biography"
154493,"history, historical fiction, biography"
383906,romance
666,"fantasy, paranormal"
22270,"fantasy, paranormal"
14513,"history, historical fiction, biography"
328205,"fantasy, paranormal"
274002,children
140999,young-adult
3391,"fantasy, paranormal"
72298,"fantasy, paranormal"
148850,young-adult
285,"history, historical fiction, biography"
143049,"comics, graphic"
78292,"fantasy, paranormal"
76003,young-adult
67147,"fantasy, paranormal"
33633,"mystery, thriller, crime"
209172,romance
15169,"mystery, thriller, crime"
383907,"history, historical fiction, biography"
178903,non-fiction
575,"mystery, thriller, crime"
46265,"comics, graphic"
66242,"comics, graphic"
142374,fiction
63273,"fantasy, paranormal"
18755,"comics, graphic"
88982,"fantasy, paranormal"
89998,"fantasy, paranormal"
169700,romance
207948,non-fiction
45275,romance
55406,"mystery, thriller, crime"
85194,"mystery, thriller, crime"
70129,"fantasy, paranormal"
127842,"comics, graphic"
142346,poetry
802023,children
142323,"history, historical fiction, biography"
46316,romance
62053,"fantasy, paranormal"
71662,young-adult
97935,romance
48108,non-fiction
54961,"mystery, thriller, crime"
151141,children
140693,"mystery, thriller, crime"
883,non-fiction
24769,"history, historical fiction, biography"
8285,"history, historical fiction, biography"
112549,young-adult
81271,children
254809,"history, historical fiction, biography"
144750,"mystery, thriller, crime"
42864,"fantasy, paranormal"
112573,young-adult
104031,poetry
61955,"fantasy, paranormal"
67285,romance
62963,"history, historical fiction, biography"
96906,romance
100213,"fantasy, paranormal"
47142,"history, historical fiction, biography"
50194,romance
111678,non-fiction
47233,"mystery, thriller, crime"
111311,romance
142539,non-fiction
112845,"fantasy, paranormal"
151123,children
17336,"fantasy, paranormal"
146813,children
13826,"mystery, thriller, crime"
42701,"mystery, thriller, crime"
59404,non-fiction
27941,"mystery, thriller, crime"
99684,children
183744,"fantasy, paranormal"
119421,"fantasy, paranormal"
41926,young-adult
217935,"fantasy, paranormal"
40176,young-adult
39096,"fantasy, paranormal"
178815,non-fiction
71174,romance
34887,poetry
20528,non-fiction
59180,"history, historical fiction, biography"
692,"history, historical fiction, biography"
218,"history, historical fiction, biography"
176247,"fantasy, paranormal"
333868,children
20624,"fantasy, paranormal"
100573,young-adult
21893,young-adult
273809,non-fiction
284599,"history, historical fiction, biography"
68656,"comics, graphic"
63477,"fantasy, paranormal"
123700,romance
176531,poetry
192430,"fantasy, paranormal"
112574,"history, historical fiction, biography"
22178,"fantasy, paranormal"
150195,"comics, graphic"
60461,"comics, graphic"
226782,non-fiction
157782,"fantasy, paranormal"
157759,"fantasy, paranormal"
15468,non-fiction
108199,romance
77647,"fantasy, paranormal"
145529,"mystery, thriller, crime"
16321,"mystery, thriller, crime"
38633,"mystery, thriller, crime"
32492,"mystery, thriller, crime"
16500,non-fiction
218844,"mystery, thriller, crime"
410090,"history, historical fiction, biography"
65724,"mystery, thriller, crime"
7609,children
97961,romance
6992,children
13575,"history, historical fiction, biography"
81856,"history, historical fiction, biography"
378848,"fantasy, paranormal"
19345,"history, historical fiction, biography"
31009,children
3404,"fantasy, paranormal"
75609,romance
46588,children
184617,non-fiction
106131,"mystery, thriller, crime"
296543,"history, historical fiction, biography"
156125,children
21737,young-adult
108568,"mystery, thriller, crime"
222639,"fantasy, paranormal"
24295,"mystery, thriller, crime"
85040,"fantasy, paranormal"
37498,"history, historical fiction, biography"
173040,young-adult
108405,"history, historical fiction, biography"
246844,non-fiction
66707,"mystery, thriller, crime"
