book_id_csv,genres
65939,"mystery, thriller, crime"
14293,"comics, graphic"
60225,"mystery, thriller, crime"
86505,"fantasy, paranormal"
39060,non-fiction
102944,"fantasy, paranormal"
17185,"fantasy, paranormal"
8410,"fantasy, paranormal"
111819,"fantasy, paranormal"
39470,"mystery, thriller, crime"
14688,"fantasy, paranormal"
340099,romance
8403,"mystery, thriller, crime"
121516,non-fiction
63895,"comics, graphic"
90212,romance
65937,romance
7991,non-fiction
311192,"mystery, thriller, crime"
87622,romance
262337,non-fiction
16084,non-fiction
84045,non-fiction
16146,young-adult
177825,non-fiction
51816,young-adult
22085,non-fiction
270370,young-adult
127961,"history, historical fiction, biography"
6755,"fantasy, paranormal"
6738,"fantasy, paranormal"
105821,romance
221734,romance
153695,"fantasy, paranormal"
18738,young-adult
92674,"mystery, thriller, crime"
120109,romance
24178,"mystery, thriller, crime"
13088,"mystery, thriller, crime"
51999,non-fiction
6140,"fantasy, paranormal"
4786,"fantasy, paranormal"
200230,"mystery, thriller, crime"
66944,"history, historical fiction, biography"
88599,poetry
66090,romance
125773,romance
223987,"mystery, thriller, crime"
73896,children
3074,"fantasy, paranormal"
60056,"mystery, thriller, crime"
106713,"mystery, thriller, crime"
150250,"mystery, thriller, crime"
77535,"fantasy, paranormal"
24965,children
20359,"history, historical fiction, biography"
241702,"mystery, thriller, crime"
5039,"fantasy, paranormal"
140225,"comics, graphic"
37028,"mystery, thriller, crime"
38233,romance
157573,non-fiction
36620,young-adult
150074,"history, historical fiction, biography"
208024,non-fiction
129966,young-adult
266051,"fantasy, paranormal"
25738,non-fiction
80044,young-adult
14918,children
5773,"fantasy, paranormal"
4174,"mystery, thriller, crime"
28545,"fantasy, paranormal"
624949,"fantasy, paranormal"
27976,"fantasy, paranormal"
192199,"history, historical fiction, biography"
149299,"history, historical fiction, biography"
84283,"comics, graphic"
40983,non-fiction
251840,"history, historical fiction, biography"
251658,romance
39535,"mystery, thriller, crime"
4409,"fantasy, paranormal"
12243,romance
12371,romance
489,"fantasy, paranormal"
245105,"history, historical fiction, biography"
108679,"history, historical fiction, biography"
16031,romance
4948,young-adult
207884,romance
18238,non-fiction
385963,young-adult
21484,young-adult
382986,non-fiction
48796,"fantasy, paranormal"
89241,"fantasy, paranormal"
144694,young-adult
123452,"history, historical fiction, biography"
18581,"mystery, thriller, crime"
170426,young-adult
39371,"fantasy, paranormal"
103762,romance
8516,romance
415223,"history, historical fiction, biography"
99988,"history, historical fiction, biography"
352791,romance
21870,young-adult
152481,"comics, graphic"
179342,romance
33910,non-fiction
206193,"fantasy, paranormal"
45155,romance
1335,non-fiction
60393,"mystery, thriller, crime"
31887,"fantasy, paranormal"
13252,"mystery, thriller, crime"
76745,non-fiction
433344,"comics, graphic"
236951,young-adult
118554,young-adult
19842,non-fiction
82699,young-adult
48760,"history, historical fiction, biography"
258569,"history, historical fiction, biography"
366041,"fantasy, paranormal"
131982,"mystery, thriller, crime"
10545,romance
18570,romance
118905,"fantasy, paranormal"
112291,young-adult
13433,children
87988,"comics, graphic"
275497,romance
19709,romance
450793,romance
65090,romance
354896,"comics, graphic"
19431,young-adult
24973,"history, historical fiction, biography"
133135,"fantasy, paranormal"
276470,"fantasy, paranormal"
33149,romance
24221,"history, historical fiction, biography"
148932,non-fiction
45187,romance
132187,"history, historical fiction, biography"
89727,"fantasy, paranormal"
25204,romance
129223,romance
167668,non-fiction
40389,non-fiction
164496,romance
141428,"fantasy, paranormal"
141,non-fiction
57445,young-adult
108686,"history, historical fiction, biography"
42123,"history, historical fiction, biography"
102443,non-fiction
466872,"fantasy, paranormal"
149309,"fantasy, paranormal"
67313,children
147306,non-fiction
216550,"fantasy, paranormal"
67879,"comics, graphic"
112836,"history, historical fiction, biography"
219205,non-fiction
67785,"fantasy, paranormal"
35716,"mystery, thriller, crime"
188589,"comics, graphic"
73221,children
8114,non-fiction
269972,"history, historical fiction, biography"
247247,"history, historical fiction, biography"
9038,romance
28805,non-fiction
29963,non-fiction
107757,"mystery, thriller, crime"
42039,"fantasy, paranormal"
102565,non-fiction
47647,"fantasy, paranormal"
149483,"comics, graphic"
40739,"comics, graphic"
17604,"mystery, thriller, crime"
175489,romance
52991,"history, historical fiction, biography"
58345,non-fiction
257713,children
8811,"mystery, thriller, crime"
25806,"mystery, thriller, crime"
87161,"history, historical fiction, biography"
66802,"history, historical fiction, biography"
45957,"comics, graphic"
291250,young-adult
7886,"mystery, thriller, crime"
22329,"fantasy, paranormal"
22558,non-fiction
41740,"fantasy, paranormal"
146073,"mystery, thriller, crime"
76782,"mystery, thriller, crime"
101005,poetry
75509,"history, historical fiction, biography"
261855,"mystery, thriller, crime"
27993,"fantasy, paranormal"
70115,"fantasy, paranormal"
34744,non-fiction
136110,young-adult
330167,"history, historical fiction, biography"
268464,"history, historical fiction, biography"
153748,non-fiction
97969,romance
90979,"fantasy, paranormal"
119140,non-fiction
14733,"history, historical fiction, biography"
106640,"mystery, thriller, crime"
8137,"history, historical fiction, biography"
20322,"history, historical fiction, biography"
212511,non-fiction
352676,non-fiction
114114,children
129054,"fantasy, paranormal"
91505,romance
54178,"mystery, thriller, crime"
71406,romance
61504,young-adult
41640,"mystery, thriller, crime"
25841,non-fiction
143213,young-adult
90837,"fantasy, paranormal"
105745,"fantasy, paranormal"
65700,"history, historical fiction, biography"
38528,romance
39321,"fantasy, paranormal"
8420,"comics, graphic"
97050,"history, historical fiction, biography"
147236,"fantasy, paranormal"
61607,"fantasy, paranormal"
342277,romance
88789,"fantasy, paranormal"
6175,"fantasy, paranormal"
15320,"mystery, thriller, crime"
327931,non-fiction
4206,"fantasy, paranormal"
23370,"history, historical fiction, biography"
28678,non-fiction
53228,"fantasy, paranormal"
5480,"fantasy, paranormal"
396340,"history, historical fiction, biography"
42553,"history, historical fiction, biography"
427209,young-adult
1084,"mystery, thriller, crime"
77454,"comics, graphic"
167903,"fantasy, paranormal"
70902,"history, historical fiction, biography"
197289,romance
158632,"history, historical fiction, biography"
226108,"history, historical fiction, biography"
152862,romance
137267,"mystery, thriller, crime"
48847,"history, historical fiction, biography"
68350,poetry
142944,"fantasy, paranormal"
209689,"fantasy, paranormal"
145972,"fantasy, paranormal"
75667,romance
20140,"fantasy, paranormal"
62094,"fantasy, paranormal"
4718,"fantasy, paranormal"
77577,"fantasy, paranormal"
39111,young-adult
8208,"mystery, thriller, crime"
215966,"fantasy, paranormal"
96597,non-fiction
456376,young-adult
6773,"fantasy, paranormal"
82830,romance
47206,romance
46485,"history, historical fiction, biography"
17456,"fantasy, paranormal"
62548,"history, historical fiction, biography"
78567,"fantasy, paranormal"
265150,romance
49225,children
18589,young-adult
3925,young-adult
13835,"fantasy, paranormal"
223590,"comics, graphic"
83873,non-fiction
207856,romance
44926,romance
93685,"fantasy, paranormal"
12620,"fantasy, paranormal"
