book_id_csv,genres
14942,"fantasy, paranormal"
67724,"mystery, thriller, crime"
25723,non-fiction
21327,"comics, graphic"
38576,"history, historical fiction, biography"
140371,children
4540,"fantasy, paranormal"
87965,"mystery, thriller, crime"
128221,"fantasy, paranormal"
58239,"mystery, thriller, crime"
39703,romance
307624,"mystery, thriller, crime"
159083,"mystery, thriller, crime"
8266,"comics, graphic"
13565,"history, historical fiction, biography"
24532,"fantasy, paranormal"
35611,romance
30793,young-adult
21747,"fantasy, paranormal"
67640,romance
129252,romance
132242,non-fiction
36084,"history, historical fiction, biography"
91751,non-fiction
337984,"fantasy, paranormal"
52410,"mystery, thriller, crime"
248231,fiction
163109,romance
91619,"fantasy, paranormal"
46501,romance
44388,romance
15457,"history, historical fiction, biography"
388920,"fantasy, paranormal"
149770,non-fiction
41987,"fantasy, paranormal"
22486,non-fiction
208284,non-fiction
241651,poetry
25284,children
18660,young-adult
159023,"history, historical fiction, biography"
13914,"fantasy, paranormal"
514256,"history, historical fiction, biography"
270220,non-fiction
6072,"fantasy, paranormal"
67744,"mystery, thriller, crime"
30017,young-adult
107713,"fantasy, paranormal"
77587,"fantasy, paranormal"
12679,romance
358257,non-fiction
14935,children
160675,romance
68976,"mystery, thriller, crime"
90205,"mystery, thriller, crime"
195403,children
100411,"fantasy, paranormal"
119598,"fantasy, paranormal"
23827,romance
12406,romance
12423,romance
233694,non-fiction
176072,"mystery, thriller, crime"
266370,children
116459,"comics, graphic"
13320,"fantasy, paranormal"
114191,young-adult
96199,romance
16051,romance
4404,"fantasy, paranormal"
186257,"fantasy, paranormal"
159688,non-fiction
213205,"fantasy, paranormal"
65674,romance
23859,romance
240154,romance
130494,children
44291,romance
102969,"fantasy, paranormal"
65142,romance
2862,young-adult
288171,"mystery, thriller, crime"
11662,romance
647846,children
155509,"history, historical fiction, biography"
22984,romance
173546,non-fiction
1593,romance
84293,"comics, graphic"
88621,romance
520295,romance
55718,"fantasy, paranormal"
21984,"fantasy, paranormal"
78278,romance
393210,"history, historical fiction, biography"
51869,young-adult
156004,children
375222,"history, historical fiction, biography"
23812,"history, historical fiction, biography"
73873,children
138711,romance
108060,"fantasy, paranormal"
2641,"fantasy, paranormal"
167651,non-fiction
245947,romance
100274,"fantasy, paranormal"
379771,young-adult
19461,"fantasy, paranormal"
1875,young-adult
58864,fiction
125238,romance
37558,young-adult
37640,young-adult
85203,romance
1072,"history, historical fiction, biography"
66104,romance
87197,young-adult
10504,romance
51594,"fantasy, paranormal"
216512,"fantasy, paranormal"
581960,young-adult
19742,romance
239857,"mystery, thriller, crime"
195110,romance
51741,young-adult
85366,"comics, graphic"
23976,"mystery, thriller, crime"
10054,romance
18125,"history, historical fiction, biography"
23369,"history, historical fiction, biography"
196995,non-fiction
219777,"fantasy, paranormal"
393223,non-fiction
270099,"comics, graphic"
253581,"comics, graphic"
176654,"fantasy, paranormal"
93919,romance
1543,"history, historical fiction, biography"
68260,"history, historical fiction, biography"
15757,romance
7276,"comics, graphic"
94939,young-adult
264222,non-fiction
26129,"history, historical fiction, biography"
165714,"history, historical fiction, biography"
27622,"fantasy, paranormal"
85131,"mystery, thriller, crime"
413222,romance
111513,young-adult
91601,"fantasy, paranormal"
105648,children
46868,"history, historical fiction, biography"
373517,children
72396,"history, historical fiction, biography"
181827,young-adult
46925,non-fiction
83484,non-fiction
338477,"fantasy, paranormal"
243118,romance
9010,romance
336693,non-fiction
420675,"fantasy, paranormal"
8929,romance
47921,"fantasy, paranormal"
322502,children
326529,romance
135931,romance
144728,"fantasy, paranormal"
278775,"fantasy, paranormal"
50938,"fantasy, paranormal"
37303,poetry
114469,non-fiction
8687,romance
33328,non-fiction
6786,young-adult
41034,"history, historical fiction, biography"
29460,"fantasy, paranormal"
307632,"mystery, thriller, crime"
58846,"fantasy, paranormal"
186665,"fantasy, paranormal"
272143,romance
163949,"mystery, thriller, crime"
253416,romance
26404,"comics, graphic"
72012,"history, historical fiction, biography"
94222,non-fiction
99458,young-adult
77675,non-fiction
44986,romance
84900,"fantasy, paranormal"
192289,children
163989,romance
177855,romance
135851,"fantasy, paranormal"
170489,non-fiction
13684,"fantasy, paranormal"
143615,"history, historical fiction, biography"
151804,"fantasy, paranormal"
42582,"history, historical fiction, biography"
63963,"history, historical fiction, biography"
263150,non-fiction
20542,"history, historical fiction, biography"
118290,young-adult
21161,"history, historical fiction, biography"
46733,"history, historical fiction, biography"
36067,poetry
48600,non-fiction
92148,"history, historical fiction, biography"
247316,"history, historical fiction, biography"
28669,non-fiction
35765,"mystery, thriller, crime"
339788,"fantasy, paranormal"
58003,"history, historical fiction, biography"
139317,"history, historical fiction, biography"
109968,romance
90953,"fantasy, paranormal"
86724,young-adult
23365,poetry
414647,"fantasy, paranormal"
142272,"history, historical fiction, biography"
119278,"fantasy, paranormal"
67554,young-adult
131450,"history, historical fiction, biography"
23281,non-fiction
20658,"comics, graphic"
222513,"mystery, thriller, crime"
21122,"history, historical fiction, biography"
217290,"fantasy, paranormal"
49059,romance
26531,"fantasy, paranormal"
75797,"fantasy, paranormal"
640413,children
19534,young-adult
58117,"fantasy, paranormal"
17609,"fantasy, paranormal"
148629,"mystery, thriller, crime"
39295,"history, historical fiction, biography"
21926,"mystery, thriller, crime"
71390,romance
146235,non-fiction
7482,"fantasy, paranormal"
87878,"comics, graphic"
47487,"mystery, thriller, crime"
47492,"mystery, thriller, crime"
127171,"comics, graphic"
16645,romance
82873,"fantasy, paranormal"
47083,non-fiction
137179,non-fiction
660,"fantasy, paranormal"
52103,"mystery, thriller, crime"
153432,non-fiction
97901,romance
66522,"mystery, thriller, crime"
