book_id_csv,genres
35790,"history, historical fiction, biography"
148764,children
7221,non-fiction
99882,"fantasy, paranormal"
39285,"fantasy, paranormal"
66861,"mystery, thriller, crime"
87666,romance
183810,young-adult
42269,"comics, graphic"
99926,romance
97965,"mystery, thriller, crime"
149672,"fantasy, paranormal"
156886,"history, historical fiction, biography"
684961,"fantasy, paranormal"
4001,"fantasy, paranormal"
268824,romance
80065,fiction
60310,"comics, graphic"
35952,non-fiction
169637,non-fiction
191993,"comics, graphic"
147723,romance
324125,romance
19075,poetry
65511,romance
16807,"mystery, thriller, crime"
114941,"mystery, thriller, crime"
69096,non-fiction
450713,young-adult
122548,non-fiction
70113,"history, historical fiction, biography"
289066,"history, historical fiction, biography"
29505,"fantasy, paranormal"
207791,"fantasy, paranormal"
35825,romance
136076,romance
14940,"fantasy, paranormal"
38517,romance
964,children
94233,non-fiction
263943,"history, historical fiction, biography"
5666,"fantasy, paranormal"
65894,romance
15211,"comics, graphic"
173493,non-fiction
17337,"fantasy, paranormal"
38389,young-adult
56852,non-fiction
91613,"fantasy, paranormal"
19793,non-fiction
19366,"fantasy, paranormal"
156208,"history, historical fiction, biography"
7061,young-adult
268714,"fantasy, paranormal"
39181,young-adult
291856,"history, historical fiction, biography"
14437,"comics, graphic"
70267,"history, historical fiction, biography"
340677,poetry
51947,romance
69226,"mystery, thriller, crime"
77746,children
127907,"comics, graphic"
63293,non-fiction
79871,"fantasy, paranormal"
438225,romance
112595,"fantasy, paranormal"
21544,young-adult
7234,romance
17932,non-fiction
271761,poetry
149993,non-fiction
6689,"fantasy, paranormal"
147984,romance
365724,young-adult
48226,young-adult
46905,"history, historical fiction, biography"
470226,non-fiction
994,"fantasy, paranormal"
56234,poetry
225560,"fantasy, paranormal"
152793,young-adult
38081,romance
234150,romance
12204,romance
54644,"mystery, thriller, crime"
42557,"history, historical fiction, biography"
287902,"fantasy, paranormal"
375673,"fantasy, paranormal"
11978,romance
55881,"fantasy, paranormal"
66658,"mystery, thriller, crime"
72908,"fantasy, paranormal"
50881,"fantasy, paranormal"
556264,"fantasy, paranormal"
678914,"fantasy, paranormal"
19210,young-adult
83461,non-fiction
55381,young-adult
70138,young-adult
50110,"mystery, thriller, crime"
29855,romance
128377,romance
141082,"fantasy, paranormal"
14772,fiction
32573,romance
118179,"fantasy, paranormal"
203958,romance
152429,"comics, graphic"
47133,romance
240592,romance
48679,"history, historical fiction, biography"
253288,"fantasy, paranormal"
281340,fiction
5843,"fantasy, paranormal"
2829,young-adult
13398,non-fiction
26213,"mystery, thriller, crime"
13496,non-fiction
153756,"history, historical fiction, biography"
70149,"mystery, thriller, crime"
151203,romance
7839,"mystery, thriller, crime"
107794,children
116198,"comics, graphic"
60197,"comics, graphic"
133320,"history, historical fiction, biography"
43734,romance
1085,"mystery, thriller, crime"
23492,romance
14606,young-adult
