book_id_csv,genres
122711,"fantasy, paranormal"
32442,romance
256354,"history, historical fiction, biography"
385075,"fantasy, paranormal"
114980,"mystery, thriller, crime"
17054,non-fiction
189780,"comics, graphic"
4957,"fantasy, paranormal"
108427,"mystery, thriller, crime"
16459,young-adult
176495,"history, historical fiction, biography"
276495,"history, historical fiction, biography"
274504,romance
12272,romance
29244,"fantasy, paranormal"
66869,"mystery, thriller, crime"
104505,romance
7900,"mystery, thriller, crime"
5344,"mystery, thriller, crime"
35441,"fantasy, paranormal"
107627,non-fiction
58603,"mystery, thriller, crime"
34282,"mystery, thriller, crime"
20614,non-fiction
22306,"fantasy, paranormal"
79461,"comics, graphic"
147070,young-adult
6326,"fantasy, paranormal"
45036,romance
3970,young-adult
13596,"fantasy, paranormal"
427540,"history, historical fiction, biography"
200454,romance
177649,"fantasy, paranormal"
85386,"comics, graphic"
1407,"mystery, thriller, crime"
123869,"fantasy, paranormal"
112481,children
66508,"history, historical fiction, biography"
60887,"history, historical fiction, biography"
129224,"history, historical fiction, biography"
114285,non-fiction
6139,"fantasy, paranormal"
42054,"mystery, thriller, crime"
374849,"comics, graphic"
125693,romance
18199,non-fiction
82800,romance
217835,young-adult
328214,young-adult
110571,romance
136016,"fantasy, paranormal"
119579,romance
108388,"mystery, thriller, crime"
55007,non-fiction
4973,romance
13651,"fantasy, paranormal"
47435,non-fiction
6342,"fantasy, paranormal"
40113,"history, historical fiction, biography"
85026,young-adult
40674,poetry
50569,"fantasy, paranormal"
29085,young-adult
35690,young-adult
198871,"history, historical fiction, biography"
97276,"fantasy, paranormal"
97774,"history, historical fiction, biography"
46968,children
15944,romance
58351,"mystery, thriller, crime"
207549,romance
216077,romance
86503,"fantasy, paranormal"
2149,"mystery, thriller, crime"
86652,"fantasy, paranormal"
138809,romance
110903,"fantasy, paranormal"
95969,romance
275604,"comics, graphic"
76357,"fantasy, paranormal"
238910,"fantasy, paranormal"
23979,"mystery, thriller, crime"
283234,"mystery, thriller, crime"
24244,"fantasy, paranormal"
135771,romance
24247,"fantasy, paranormal"
148144,young-adult
10938,romance
123138,"fantasy, paranormal"
59897,"fantasy, paranormal"
462541,romance
79148,"comics, graphic"
19191,"fantasy, paranormal"
159586,young-adult
29833,romance
26450,children
39260,"fantasy, paranormal"
53780,"mystery, thriller, crime"
77450,"comics, graphic"
62353,"history, historical fiction, biography"
23820,"mystery, thriller, crime"
77568,"mystery, thriller, crime"
61049,"fantasy, paranormal"
23877,"mystery, thriller, crime"
9889,romance
67867,"comics, graphic"
79131,non-fiction
118384,romance
131991,"mystery, thriller, crime"
34478,"history, historical fiction, biography"
37541,"fantasy, paranormal"
2348,"fantasy, paranormal"
548943,"fantasy, paranormal"
154424,non-fiction
7700,non-fiction
86661,"fantasy, paranormal"
16298,"fantasy, paranormal"
54605,"comics, graphic"
178915,"fantasy, paranormal"
143317,poetry
61506,"history, historical fiction, biography"
14595,non-fiction
154077,"mystery, thriller, crime"
9422,romance
164918,"fantasy, paranormal"
36609,young-adult
182625,non-fiction
212273,young-adult
200813,children
107855,children
44977,romance
82643,romance
9699,romance
162206,"mystery, thriller, crime"
80761,romance
63384,romance
20829,non-fiction
220537,children
100305,"history, historical fiction, biography"
35669,romance
25212,non-fiction
134234,non-fiction
20823,children
89184,"fantasy, paranormal"
38870,fiction
1275,romance
18725,romance
118000,"fantasy, paranormal"
59158,non-fiction
78170,"mystery, thriller, crime"
64337,non-fiction
71036,"mystery, thriller, crime"
19653,"mystery, thriller, crime"
34586,non-fiction
309813,"mystery, thriller, crime"
51228,"fantasy, paranormal"
86259,romance
39862,young-adult
12904,"mystery, thriller, crime"
18701,"fantasy, paranormal"
13195,"history, historical fiction, biography"
28671,non-fiction
78194,"fantasy, paranormal"
123978,"fantasy, paranormal"
123522,romance
13809,"history, historical fiction, biography"
265184,"fantasy, paranormal"
19536,young-adult
147808,children
153902,"mystery, thriller, crime"
17111,non-fiction
39002,romance
135928,romance
45220,romance
45005,romance
116437,"comics, graphic"
75592,"history, historical fiction, biography"
181056,non-fiction
30947,"fantasy, paranormal"
178901,children
64017,"fantasy, paranormal"
38101,young-adult
25124,romance
144686,"fantasy, paranormal"
76342,children
161838,"history, historical fiction, biography"
152425,"comics, graphic"
178084,children
59431,non-fiction
119001,"fantasy, paranormal"
31186,children
61495,"fantasy, paranormal"
155813,non-fiction
72216,"history, historical fiction, biography"
288303,"fantasy, paranormal"
38891,poetry
52511,"fantasy, paranormal"
3571,"fantasy, paranormal"
46549,"fantasy, paranormal"
28896,non-fiction
305364,non-fiction
111582,"history, historical fiction, biography"
17691,"mystery, thriller, crime"
87600,"comics, graphic"
26554,"comics, graphic"
116691,"mystery, thriller, crime"
134004,"fantasy, paranormal"
19079,"history, historical fiction, biography"
294786,romance
112599,"fantasy, paranormal"
47347,romance
86029,"history, historical fiction, biography"
22802,young-adult
41973,"fantasy, paranormal"
142833,"comics, graphic"
56570,"comics, graphic"
149287,"mystery, thriller, crime"
386025,"mystery, thriller, crime"
184821,"mystery, thriller, crime"
12821,"fantasy, paranormal"
215547,children
128334,non-fiction
182707,non-fiction
280621,"fantasy, paranormal"
165014,"history, historical fiction, biography"
110013,romance
