book_id_csv,genres
352634,young-adult
282585,"fantasy, paranormal"
51533,romance
82669,"fantasy, paranormal"
120948,"fantasy, paranormal"
6940,"fantasy, paranormal"
107156,"history, historical fiction, biography"
87586,romance
8413,"history, historical fiction, biography"
6896,"fantasy, paranormal"
108507,"mystery, thriller, crime"
67862,"comics, graphic"
13562,"history, historical fiction, biography"
28070,"mystery, thriller, crime"
17429,"fantasy, paranormal"
46584,children
73686,children
38422,romance
36713,young-adult
82445,"mystery, thriller, crime"
40949,"fantasy, paranormal"
27422,"fantasy, paranormal"
218840,"mystery, thriller, crime"
6603,"fantasy, paranormal"
383939,non-fiction
339504,"comics, graphic"
95023,young-adult
65201,romance
193297,young-adult
69048,non-fiction
70223,non-fiction
555470,children
31963,romance
21857,young-adult
6692,young-adult
84918,"fantasy, paranormal"
405474,"fantasy, paranormal"
330988,romance
21623,young-adult
48062,non-fiction
26979,"fantasy, paranormal"
135505,"fantasy, paranormal"
86613,"fantasy, paranormal"
65474,"history, historical fiction, biography"
12712,"mystery, thriller, crime"
59381,romance
63996,"fantasy, paranormal"
66040,romance
103854,"fantasy, paranormal"
70336,"comics, graphic"
12681,romance
5647,"fantasy, paranormal"
4638,young-adult
74032,children
71235,romance
14749,romance
2551,young-adult
140382,"history, historical fiction, biography"
4428,"fantasy, paranormal"
138772,romance
402926,"fantasy, paranormal"
26272,non-fiction
44582,romance
147250,"fantasy, paranormal"
56012,"fantasy, paranormal"
103972,young-adult
11940,romance
12247,romance
80833,"mystery, thriller, crime"
18870,non-fiction
36504,"fantasy, paranormal"
32581,romance
3701,romance
111105,romance
11605,romance
91650,"history, historical fiction, biography"
76126,children
112156,"comics, graphic"
2953,romance
88944,"fantasy, paranormal"
17842,non-fiction
2743,romance
10684,romance
266853,"history, historical fiction, biography"
204819,"mystery, thriller, crime"
17161,non-fiction
99943,"fantasy, paranormal"
139824,"fantasy, paranormal"
81048,children
272923,"mystery, thriller, crime"
1291,non-fiction
181955,"fantasy, paranormal"
80927,children
121019,romance
40013,"mystery, thriller, crime"
59028,"mystery, thriller, crime"
44995,romance
167072,"history, historical fiction, biography"
10667,romance
10486,romance
115448,"comics, graphic"
92359,"comics, graphic"
59038,non-fiction
45306,romance
22541,young-adult
107601,"fantasy, paranormal"
76408,"mystery, thriller, crime"
24431,"fantasy, paranormal"
126791,poetry
144662,young-adult
50997,"comics, graphic"
324504,children
15805,romance
19444,"fantasy, paranormal"
19316,"fantasy, paranormal"
278742,non-fiction
73316,children
48059,non-fiction
41140,"fantasy, paranormal"
250458,"mystery, thriller, crime"
68956,romance
308675,"mystery, thriller, crime"
129372,"mystery, thriller, crime"
124957,romance
61983,"fantasy, paranormal"
8013,non-fiction
54608,"comics, graphic"
64549,"history, historical fiction, biography"
275080,"fantasy, paranormal"
7357,"mystery, thriller, crime"
18585,"fantasy, paranormal"
76470,non-fiction
178482,non-fiction
136238,non-fiction
80248,"fantasy, paranormal"
40273,non-fiction
66277,non-fiction
57757,non-fiction
290370,non-fiction
238293,"comics, graphic"
247250,"history, historical fiction, biography"
153127,non-fiction
119028,"fantasy, paranormal"
87579,"comics, graphic"
29982,"comics, graphic"
67839,"comics, graphic"
12126,romance
50674,"history, historical fiction, biography"
51245,non-fiction
