book_id_csv,genres
170555,"fantasy, paranormal"
77646,"fantasy, paranormal"
34704,non-fiction
65823,romance
14773,"history, historical fiction, biography"
6644,"fantasy, paranormal"
167853,"fantasy, paranormal"
207339,romance
1205,"history, historical fiction, biography"
124670,"mystery, thriller, crime"
172574,poetry
193523,"fantasy, paranormal"
3867,"fantasy, paranormal"
140200,children
76353,children
20495,non-fiction
50160,romance
30185,"history, historical fiction, biography"
20709,"history, historical fiction, biography"
224006,"mystery, thriller, crime"
88867,children
79562,non-fiction
5343,young-adult
20904,young-adult
48197,non-fiction
101179,"mystery, thriller, crime"
24227,young-adult
21874,young-adult
40843,"comics, graphic"
151066,"mystery, thriller, crime"
85002,"fantasy, paranormal"
68998,romance
24173,"mystery, thriller, crime"
281816,"comics, graphic"
182042,young-adult
497544,non-fiction
660089,"history, historical fiction, biography"
42855,"mystery, thriller, crime"
150904,"mystery, thriller, crime"
47695,romance
207279,non-fiction
6594,"fantasy, paranormal"
102101,"fantasy, paranormal"
21528,"fantasy, paranormal"
2368,"fantasy, paranormal"
83435,"mystery, thriller, crime"
6572,"fantasy, paranormal"
81689,non-fiction
39190,young-adult
63542,non-fiction
226811,"comics, graphic"
41666,"history, historical fiction, biography"
164167,"fantasy, paranormal"
4666,"fantasy, paranormal"
136195,"mystery, thriller, crime"
22640,romance
186857,romance
405538,non-fiction
134336,"mystery, thriller, crime"
38067,romance
87663,"comics, graphic"
48660,"fantasy, paranormal"
23823,"fantasy, paranormal"
58880,"fantasy, paranormal"
257484,"fantasy, paranormal"
212308,"fantasy, paranormal"
192393,"fantasy, paranormal"
330920,romance
135808,romance
16075,romance
22046,"mystery, thriller, crime"
20870,non-fiction
334589,"mystery, thriller, crime"
192200,"history, historical fiction, biography"
306001,"fantasy, paranormal"
7136,"fantasy, paranormal"
69848,non-fiction
22049,"mystery, thriller, crime"
12148,romance
22278,"fantasy, paranormal"
204785,young-adult
12188,romance
215597,"fantasy, paranormal"
11890,romance
81389,"mystery, thriller, crime"
122226,"mystery, thriller, crime"
61027,romance
465367,fiction
279923,"history, historical fiction, biography"
11189,romance
223005,"mystery, thriller, crime"
243810,"fantasy, paranormal"
59894,young-adult
206198,"fantasy, paranormal"
57929,"comics, graphic"
71801,romance
75990,children
455971,"comics, graphic"
99827,non-fiction
157623,"comics, graphic"
159263,"mystery, thriller, crime"
95063,"mystery, thriller, crime"
60002,non-fiction
14592,"fantasy, paranormal"
21305,"history, historical fiction, biography"
13761,"fantasy, paranormal"
28305,"fantasy, paranormal"
400594,non-fiction
124931,romance
64617,"history, historical fiction, biography"
219194,"fantasy, paranormal"
62729,"history, historical fiction, biography"
51759,non-fiction
39305,"history, historical fiction, biography"
92357,"comics, graphic"
58426,young-adult
26196,"fantasy, paranormal"
76987,young-adult
8384,non-fiction
162194,romance
51335,"mystery, thriller, crime"
33245,"mystery, thriller, crime"
172,non-fiction
21949,"fantasy, paranormal"
94271,"fantasy, paranormal"
91746,non-fiction
9862,romance
19429,"fantasy, paranormal"
174405,children
115171,"fantasy, paranormal"
28902,non-fiction
21339,"fantasy, paranormal"
128114,romance
152250,"comics, graphic"
30050,"history, historical fiction, biography"
218938,romance
74835,"fantasy, paranormal"
165862,fiction
139604,children
37153,young-adult
19717,fiction
40883,non-fiction
185919,"fantasy, paranormal"
57325,"fantasy, paranormal"
24039,"history, historical fiction, biography"
18374,non-fiction
53961,"history, historical fiction, biography"
1517,"history, historical fiction, biography"
27550,"fantasy, paranormal"
14106,"fantasy, paranormal"
33076,"mystery, thriller, crime"
90084,poetry
152863,"fantasy, paranormal"
264397,"mystery, thriller, crime"
46305,young-adult
14091,"fantasy, paranormal"
220036,"fantasy, paranormal"
57275,"fantasy, paranormal"
140576,"history, historical fiction, biography"
116815,romance
4742,"fantasy, paranormal"
66799,"mystery, thriller, crime"
166292,"fantasy, paranormal"
6318,"fantasy, paranormal"
68248,"history, historical fiction, biography"
63676,"mystery, thriller, crime"
222758,young-adult
17571,"fantasy, paranormal"
7661,"mystery, thriller, crime"
115482,non-fiction
117323,"mystery, thriller, crime"
8518,romance
98212,"history, historical fiction, biography"
77832,poetry
102054,romance
8754,romance
161142,young-adult
1042,young-adult
306288,"fantasy, paranormal"
407654,children
14393,"fantasy, paranormal"
560963,non-fiction
801,"fantasy, paranormal"
58582,young-adult
106863,"history, historical fiction, biography"
38689,romance
260578,non-fiction
101490,"history, historical fiction, biography"
5577,young-adult
65663,romance
35966,"mystery, thriller, crime"
141463,"mystery, thriller, crime"
58807,young-adult
94048,"fantasy, paranormal"
13014,"fantasy, paranormal"
185599,romance
5349,"fantasy, paranormal"
36158,"history, historical fiction, biography"
119316,young-adult
83914,"comics, graphic"
173527,"comics, graphic"
2585,"fantasy, paranormal"
1134,"history, historical fiction, biography"
54978,"mystery, thriller, crime"
89195,"fantasy, paranormal"
31318,non-fiction
165193,"history, historical fiction, biography"
140172,non-fiction
19938,"mystery, thriller, crime"
89020,"fantasy, paranormal"
502401,"comics, graphic"
61581,children
86501,"fantasy, paranormal"
368687,non-fiction
123678,"fantasy, paranormal"
27847,"history, historical fiction, biography"
295102,romance
768,"mystery, thriller, crime"
680,"comics, graphic"
235779,"mystery, thriller, crime"
27387,young-adult
45278,romance
18832,"history, historical fiction, biography"
58945,"fantasy, paranormal"
49766,non-fiction
63910,young-adult
75903,young-adult
180768,"mystery, thriller, crime"
108646,"mystery, thriller, crime"
400120,"mystery, thriller, crime"
18496,romance
20032,"history, historical fiction, biography"
7952,"history, historical fiction, biography"
68557,non-fiction
39292,"fantasy, paranormal"
91126,"comics, graphic"
307147,non-fiction
166583,"fantasy, paranormal"
93608,"fantasy, paranormal"
47514,"mystery, thriller, crime"
85354,"fantasy, paranormal"
174532,romance
22600,young-adult
13530,"mystery, thriller, crime"
3885,"mystery, thriller, crime"
176323,"comics, graphic"
60234,"comics, graphic"
40558,non-fiction
77543,"history, historical fiction, biography"
13257,"fantasy, paranormal"
6577,"fantasy, paranormal"
23621,romance
251906,non-fiction
428895,"fantasy, paranormal"
78575,non-fiction
92791,"mystery, thriller, crime"
301011,"fantasy, paranormal"
269,"mystery, thriller, crime"
94648,"fantasy, paranormal"
217902,"history, historical fiction, biography"
157877,"fantasy, paranormal"
82521,"history, historical fiction, biography"
45166,romance
82541,"mystery, thriller, crime"
60050,non-fiction
51684,"history, historical fiction, biography"
61596,"fantasy, paranormal"
6933,"fantasy, paranormal"
75309,"history, historical fiction, biography"
200127,non-fiction
226450,"history, historical fiction, biography"
70927,"history, historical fiction, biography"
689,"fantasy, paranormal"
95548,"fantasy, paranormal"
1004589,"history, historical fiction, biography"
6116,"fantasy, paranormal"
55130,"mystery, thriller, crime"
95117,"fantasy, paranormal"
5525,"fantasy, paranormal"
75948,children
46827,"history, historical fiction, biography"
97902,romance
129275,non-fiction
119618,children
79327,"mystery, thriller, crime"
338065,children
146289,non-fiction
361322,"history, historical fiction, biography"
112347,children
75129,"fantasy, paranormal"
179129,"fantasy, paranormal"
56332,"fantasy, paranormal"
21817,young-adult
17551,"fantasy, paranormal"
18950,"history, historical fiction, biography"
135860,young-adult
59079,"fantasy, paranormal"
4866,"fantasy, paranormal"
126436,"fantasy, paranormal"
78500,"fantasy, paranormal"
89683,"fantasy, paranormal"
77186,"fantasy, paranormal"
56864,young-adult
