book_id_csv,genres
72156,"mystery, thriller, crime"
3215,"fantasy, paranormal"
98339,"history, historical fiction, biography"
268438,romance
174772,young-adult
71574,romance
342344,romance
385074,"fantasy, paranormal"
101923,"mystery, thriller, crime"
114019,"history, historical fiction, biography"
796983,"mystery, thriller, crime"
53010,"history, historical fiction, biography"
5690,romance
72417,non-fiction
156880,"mystery, thriller, crime"
141574,children
63124,romance
4645,young-adult
298831,"fantasy, paranormal"
158278,"fantasy, paranormal"
378086,"mystery, thriller, crime"
521,"comics, graphic"
48943,romance
4128,"mystery, thriller, crime"
7992,"history, historical fiction, biography"
218102,"fantasy, paranormal"
38321,young-adult
208273,romance
131227,"mystery, thriller, crime"
177647,"fantasy, paranormal"
123210,"fantasy, paranormal"
116190,"comics, graphic"
89045,"fantasy, paranormal"
42623,romance
129707,"history, historical fiction, biography"
105827,non-fiction
320939,poetry
129577,"mystery, thriller, crime"
41123,non-fiction
101612,non-fiction
12396,romance
46756,"mystery, thriller, crime"
31966,non-fiction
80878,"mystery, thriller, crime"
68933,romance
205180,poetry
118993,"fantasy, paranormal"
111162,romance
210513,children
6608,"fantasy, paranormal"
7041,romance
207750,"fantasy, paranormal"
87671,"comics, graphic"
599038,young-adult
28929,"fantasy, paranormal"
12662,romance
158958,"mystery, thriller, crime"
23375,romance
19398,"fantasy, paranormal"
46551,"fantasy, paranormal"
31309,romance
220139,young-adult
12430,romance
47071,romance
47061,romance
111494,"mystery, thriller, crime"
154959,"history, historical fiction, biography"
263550,"mystery, thriller, crime"
125771,romance
984,"mystery, thriller, crime"
12548,romance
3921,"mystery, thriller, crime"
6202,"fantasy, paranormal"
76928,"mystery, thriller, crime"
270761,"fantasy, paranormal"
62241,"fantasy, paranormal"
97427,"fantasy, paranormal"
360937,"history, historical fiction, biography"
197687,"fantasy, paranormal"
337097,"mystery, thriller, crime"
12460,romance
217787,romance
44891,romance
28065,"fantasy, paranormal"
58852,"fantasy, paranormal"
139790,children
16627,poetry
293455,romance
37954,"history, historical fiction, biography"
308991,romance
178982,"comics, graphic"
33669,"mystery, thriller, crime"
55357,"fantasy, paranormal"
19662,young-adult
37821,"mystery, thriller, crime"
10695,romance
37921,romance
112309,children
20713,"history, historical fiction, biography"
74720,"fantasy, paranormal"
9752,romance
13184,"history, historical fiction, biography"
95435,romance
100258,"mystery, thriller, crime"
192990,non-fiction
13466,"mystery, thriller, crime"
12851,"fantasy, paranormal"
2742,romance
10928,romance
35676,"mystery, thriller, crime"
375994,romance
18805,non-fiction
183044,non-fiction
41743,"fantasy, paranormal"
136172,non-fiction
268816,romance
212339,"fantasy, paranormal"
177435,non-fiction
166180,"history, historical fiction, biography"
11512,romance
34999,non-fiction
267481,"history, historical fiction, biography"
21836,"fantasy, paranormal"
9533,romance
64074,romance
21929,"fantasy, paranormal"
73165,children
165827,romance
15359,children
85474,"mystery, thriller, crime"
105721,"comics, graphic"
150364,non-fiction
112173,"comics, graphic"
15065,"comics, graphic"
255465,"fantasy, paranormal"
80068,"history, historical fiction, biography"
273589,"fantasy, paranormal"
116921,children
46858,"history, historical fiction, biography"
48116,non-fiction
20157,fiction
159110,"history, historical fiction, biography"
117489,"history, historical fiction, biography"
22565,"history, historical fiction, biography"
29973,"fantasy, paranormal"
177816,romance
80868,non-fiction
253488,"comics, graphic"
34571,young-adult
90801,"mystery, thriller, crime"
15353,romance
147945,"fantasy, paranormal"
78173,"mystery, thriller, crime"
17956,non-fiction
90125,non-fiction
117860,"history, historical fiction, biography"
111129,romance
359120,poetry
159604,"mystery, thriller, crime"
166340,"fantasy, paranormal"
131187,"fantasy, paranormal"
13832,"comics, graphic"
166423,"fantasy, paranormal"
19388,"fantasy, paranormal"
130393,"fantasy, paranormal"
145879,"comics, graphic"
27543,"fantasy, paranormal"
27542,"fantasy, paranormal"
241633,"history, historical fiction, biography"
19401,"fantasy, paranormal"
87005,non-fiction
40227,young-adult
15538,"fantasy, paranormal"
339022,"mystery, thriller, crime"
38024,"comics, graphic"
44852,"fantasy, paranormal"
31888,"fantasy, paranormal"
253417,romance
86108,"fantasy, paranormal"
57846,"fantasy, paranormal"
166157,romance
15128,"mystery, thriller, crime"
17828,non-fiction
173113,"fantasy, paranormal"
349873,non-fiction
67831,"fantasy, paranormal"
65160,romance
52374,"fantasy, paranormal"
113565,"mystery, thriller, crime"
69842,poetry
151288,romance
12661,romance
1456,young-adult
82184,children
20961,romance
35724,"mystery, thriller, crime"
97324,"history, historical fiction, biography"
4726,"fantasy, paranormal"
83723,non-fiction
107682,"fantasy, paranormal"
70132,non-fiction
75322,"fantasy, paranormal"
106084,"fantasy, paranormal"
177822,romance
161629,non-fiction
4496,"fantasy, paranormal"
71412,romance
111808,"fantasy, paranormal"
18565,"mystery, thriller, crime"
322579,"fantasy, paranormal"
40737,"fantasy, paranormal"
133512,non-fiction
146388,"mystery, thriller, crime"
107471,"history, historical fiction, biography"
242538,"mystery, thriller, crime"
142305,"fantasy, paranormal"
176057,"mystery, thriller, crime"
62935,non-fiction
255266,"mystery, thriller, crime"
77734,children
123422,young-adult
224776,"mystery, thriller, crime"
141448,"fantasy, paranormal"
52912,non-fiction
180761,young-adult
244021,"fantasy, paranormal"
275611,"fantasy, paranormal"
33688,"mystery, thriller, crime"
90997,"fantasy, paranormal"
168433,"mystery, thriller, crime"
65174,romance
117460,"history, historical fiction, biography"
113391,"fantasy, paranormal"
512548,romance
47309,non-fiction
410615,"history, historical fiction, biography"
63987,"fantasy, paranormal"
82405,young-adult
82050,children
67529,young-adult
73285,children
26556,"fantasy, paranormal"
20900,young-adult
172969,young-adult
143648,poetry
63955,"fantasy, paranormal"
70307,"history, historical fiction, biography"
36140,non-fiction
17730,"history, historical fiction, biography"
59014,"fantasy, paranormal"
199858,young-adult
44550,romance
56681,"fantasy, paranormal"
380866,"history, historical fiction, biography"
192203,"history, historical fiction, biography"
32488,"history, historical fiction, biography"
143976,"history, historical fiction, biography"
123630,romance
4589,"fantasy, paranormal"
212412,romance
82948,romance
39028,children
76393,children
5541,"fantasy, paranormal"
6843,"fantasy, paranormal"
101012,poetry
32142,non-fiction
106518,non-fiction
180792,children
5751,"fantasy, paranormal"
130064,"fantasy, paranormal"
61846,"fantasy, paranormal"
3811,"fantasy, paranormal"
27807,young-adult
42027,"fantasy, paranormal"
170504,non-fiction
226604,"comics, graphic"
76276,children
162418,non-fiction
7064,young-adult
17141,"mystery, thriller, crime"
22670,young-adult
87508,"comics, graphic"
140151,"fantasy, paranormal"
96895,"comics, graphic"
33938,"history, historical fiction, biography"
124016,"history, historical fiction, biography"
208774,non-fiction
62939,non-fiction
7962,"history, historical fiction, biography"
397706,romance
599107,young-adult
32470,"fantasy, paranormal"
76793,"mystery, thriller, crime"
68682,romance
20066,non-fiction
80022,children
69011,romance
147902,"fantasy, paranormal"
48910,"mystery, thriller, crime"
14852,romance
108647,"mystery, thriller, crime"
