book_id_csv,genres
152129,"mystery, thriller, crime"
81568,children
4906,young-adult
24869,romance
74466,non-fiction
119411,"fantasy, paranormal"
104206,romance
45202,"fantasy, paranormal"
110848,"fantasy, paranormal"
96112,"fantasy, paranormal"
31440,"fantasy, paranormal"
77641,"fantasy, paranormal"
34227,"history, historical fiction, biography"
98218,"history, historical fiction, biography"
20669,poetry
28680,non-fiction
419081,"history, historical fiction, biography"
5362,romance
132129,"mystery, thriller, crime"
63107,"fantasy, paranormal"
296377,"history, historical fiction, biography"
38440,romance
96940,children
19382,"comics, graphic"
77356,children
85418,"mystery, thriller, crime"
52902,poetry
35722,"fantasy, paranormal"
21677,young-adult
176622,young-adult
82400,"history, historical fiction, biography"
100831,"history, historical fiction, biography"
34489,"fantasy, paranormal"
827,non-fiction
130969,non-fiction
86988,children
15554,"fantasy, paranormal"
65845,non-fiction
104927,"fantasy, paranormal"
234128,romance
180471,"mystery, thriller, crime"
84940,"fantasy, paranormal"
6793,"fantasy, paranormal"
5832,"fantasy, paranormal"
345727,"history, historical fiction, biography"
197064,poetry
8264,"comics, graphic"
136236,"mystery, thriller, crime"
226792,"history, historical fiction, biography"
113733,"history, historical fiction, biography"
326402,"comics, graphic"
63980,"fantasy, paranormal"
22286,"fantasy, paranormal"
24287,"history, historical fiction, biography"
115475,"fantasy, paranormal"
7198,"mystery, thriller, crime"
23360,"mystery, thriller, crime"
256420,"fantasy, paranormal"
317,non-fiction
5057,romance
20341,non-fiction
47890,"fantasy, paranormal"
65553,romance
16066,romance
67148,"history, historical fiction, biography"
13495,children
79270,"history, historical fiction, biography"
59005,"fantasy, paranormal"
24253,"mystery, thriller, crime"
61114,romance
75197,"fantasy, paranormal"
2977,"mystery, thriller, crime"
56256,"mystery, thriller, crime"
33065,non-fiction
11892,romance
17921,romance
221450,non-fiction
132189,"history, historical fiction, biography"
93172,"fantasy, paranormal"
57260,"history, historical fiction, biography"
12069,romance
11860,romance
95061,young-adult
11658,romance
28867,romance
23404,romance
210310,young-adult
63933,"fantasy, paranormal"
160592,romance
517422,young-adult
79794,"fantasy, paranormal"
112077,"fantasy, paranormal"
201406,romance
10857,romance
3602,"mystery, thriller, crime"
10410,romance
48751,romance
76346,"fantasy, paranormal"
107618,"mystery, thriller, crime"
116444,"comics, graphic"
939,"fantasy, paranormal"
220160,"mystery, thriller, crime"
111822,"mystery, thriller, crime"
51041,romance
168043,"mystery, thriller, crime"
82210,children
14617,non-fiction
2053,"fantasy, paranormal"
167214,"mystery, thriller, crime"
23459,children
531922,""
272608,"mystery, thriller, crime"
267538,non-fiction
64983,romance
123551,"history, historical fiction, biography"
58294,"history, historical fiction, biography"
8161,children
673581,young-adult
281832,"comics, graphic"
107467,"fantasy, paranormal"
19383,"fantasy, paranormal"
133093,"history, historical fiction, biography"
51096,"comics, graphic"
210796,non-fiction
233820,"history, historical fiction, biography"
47390,"history, historical fiction, biography"
1282,non-fiction
169174,non-fiction
190596,"comics, graphic"
116938,romance
36130,"history, historical fiction, biography"
19427,romance
54700,"mystery, thriller, crime"
60305,"comics, graphic"
260907,"comics, graphic"
14561,romance
113475,"fantasy, paranormal"
31691,"comics, graphic"
36685,young-adult
29325,"fantasy, paranormal"
205876,romance
130419,romance
15471,"history, historical fiction, biography"
51651,young-adult
1662,"fantasy, paranormal"
40372,non-fiction
50115,"mystery, thriller, crime"
19768,"comics, graphic"
529660,romance
381161,romance
552354,romance
622843,children
17882,non-fiction
100975,"history, historical fiction, biography"
87747,"comics, graphic"
130416,"mystery, thriller, crime"
58436,romance
69889,non-fiction
1251,"history, historical fiction, biography"
40519,non-fiction
87425,"comics, graphic"
225053,"mystery, thriller, crime"
57176,"comics, graphic"
85981,romance
19261,"fantasy, paranormal"
20320,non-fiction
87531,"comics, graphic"
100287,"fantasy, paranormal"
194221,romance
29668,romance
15327,non-fiction
139416,non-fiction
37011,young-adult
111850,"history, historical fiction, biography"
21886,"fantasy, paranormal"
334066,children
207399,romance
39878,"fantasy, paranormal"
35640,"fantasy, paranormal"
39,non-fiction
51307,non-fiction
132230,young-adult
51417,"mystery, thriller, crime"
20668,"mystery, thriller, crime"
26322,"comics, graphic"
225761,romance
44807,romance
68084,"fantasy, paranormal"
66366,"mystery, thriller, crime"
162931,romance
255002,"fantasy, paranormal"
22414,romance
39776,"fantasy, paranormal"
12969,"fantasy, paranormal"
91603,"fantasy, paranormal"
22769,romance
8428,"mystery, thriller, crime"
22235,"fantasy, paranormal"
20039,"history, historical fiction, biography"
420556,romance
26466,romance
63506,"fantasy, paranormal"
106787,"mystery, thriller, crime"
57644,"history, historical fiction, biography"
57605,poetry
39613,"mystery, thriller, crime"
16284,"mystery, thriller, crime"
99198,"fantasy, paranormal"
41118,poetry
114892,non-fiction
62065,"fantasy, paranormal"
32298,"history, historical fiction, biography"
453921,non-fiction
118816,"history, historical fiction, biography"
21384,"fantasy, paranormal"
50876,"fantasy, paranormal"
20820,romance
61505,"history, historical fiction, biography"
139898,"history, historical fiction, biography"
27894,non-fiction
146144,"fantasy, paranormal"
41386,"fantasy, paranormal"
466256,"comics, graphic"
56897,young-adult
556855,"fantasy, paranormal"
126111,romance
175444,"fantasy, paranormal"
142889,"comics, graphic"
40999,"fantasy, paranormal"
263450,non-fiction
114842,"history, historical fiction, biography"
488142,romance
28364,"fantasy, paranormal"
99982,poetry
20425,non-fiction
395550,young-adult
26381,young-adult
13693,"fantasy, paranormal"
