book_id_csv,genres
59383,young-adult
116064,romance
27833,"mystery, thriller, crime"
107486,"fantasy, paranormal"
68716,romance
60406,"comics, graphic"
163894,romance
67458,young-adult
29019,"fantasy, paranormal"
205212,non-fiction
24641,"mystery, thriller, crime"
18915,"mystery, thriller, crime"
294359,"comics, graphic"
19834,"history, historical fiction, biography"
6196,"fantasy, paranormal"
457127,"fantasy, paranormal"
128065,"comics, graphic"
19782,"history, historical fiction, biography"
837997,children
12943,romance
98641,romance
199533,romance
263252,romance
77574,"fantasy, paranormal"
349413,"history, historical fiction, biography"
111679,poetry
397717,"comics, graphic"
87656,"comics, graphic"
41036,"mystery, thriller, crime"
102702,children
498335,"fantasy, paranormal"
322890,children
23334,fiction
67953,"fantasy, paranormal"
120135,"mystery, thriller, crime"
152803,"mystery, thriller, crime"
140814,"fantasy, paranormal"
75348,young-adult
21977,non-fiction
17694,poetry
4903,young-adult
19806,non-fiction
42065,poetry
48619,fiction
268520,poetry
89299,young-adult
34435,"history, historical fiction, biography"
99618,"history, historical fiction, biography"
264646,young-adult
12658,romance
273548,"fantasy, paranormal"
242662,"fantasy, paranormal"
6361,"fantasy, paranormal"
55365,"mystery, thriller, crime"
54890,"mystery, thriller, crime"
105080,"fantasy, paranormal"
161840,"fantasy, paranormal"
193166,children
12407,romance
21862,"fantasy, paranormal"
84881,"fantasy, paranormal"
69635,"comics, graphic"
112557,"fantasy, paranormal"
390874,non-fiction
5170,"fantasy, paranormal"
12479,young-adult
363556,"history, historical fiction, biography"
35222,"fantasy, paranormal"
97318,"mystery, thriller, crime"
7331,"history, historical fiction, biography"
265595,"mystery, thriller, crime"
289547,non-fiction
134145,non-fiction
1115,"history, historical fiction, biography"
6722,"fantasy, paranormal"
511813,"fantasy, paranormal"
61500,children
263419,romance
6704,"fantasy, paranormal"
43439,romance
4054,"fantasy, paranormal"
102202,non-fiction
6808,young-adult
87706,"comics, graphic"
5341,romance
21322,"comics, graphic"
16660,"fantasy, paranormal"
744164,romance
57543,young-adult
50925,"fantasy, paranormal"
272934,non-fiction
180708,non-fiction
101281,"fantasy, paranormal"
329286,"comics, graphic"
3091,"fantasy, paranormal"
145687,"fantasy, paranormal"
199135,children
4370,romance
95630,romance
210236,young-adult
129241,romance
393943,"mystery, thriller, crime"
15997,romance
25463,romance
13549,"mystery, thriller, crime"
11820,romance
184407,non-fiction
1961,"fantasy, paranormal"
54017,"history, historical fiction, biography"
83542,romance
125372,romance
6687,young-adult
112150,"comics, graphic"
91464,"mystery, thriller, crime"
2753,"fantasy, paranormal"
68940,"history, historical fiction, biography"
86650,"fantasy, paranormal"
218622,romance
82772,young-adult
79983,young-adult
467425,romance
10461,"mystery, thriller, crime"
133734,"history, historical fiction, biography"
55872,"fantasy, paranormal"
656763,"mystery, thriller, crime"
10108,romance
46407,children
8905,romance
10453,romance
204949,poetry
167391,"history, historical fiction, biography"
14043,non-fiction
6987,young-adult
39403,"history, historical fiction, biography"
112601,"fantasy, paranormal"
68606,poetry
203656,romance
254473,"fantasy, paranormal"
79073,fiction
132063,"mystery, thriller, crime"
23793,young-adult
294382,"comics, graphic"
10169,romance
110238,romance
20251,non-fiction
62706,romance
37381,"mystery, thriller, crime"
26739,romance
174381,children
118336,"fantasy, paranormal"
319432,romance
55088,"mystery, thriller, crime"
53887,"history, historical fiction, biography"
112584,"fantasy, paranormal"
177997,"fantasy, paranormal"
46498,non-fiction
76075,children
40957,"history, historical fiction, biography"
26448,romance
2609,"fantasy, paranormal"
107866,children
316538,romance
190960,romance
61997,"fantasy, paranormal"
38314,"fantasy, paranormal"
6094,"fantasy, paranormal"
53897,"history, historical fiction, biography"
86711,"mystery, thriller, crime"
66473,"mystery, thriller, crime"
163757,"history, historical fiction, biography"
37551,"fantasy, paranormal"
15336,poetry
398724,"comics, graphic"
14534,"history, historical fiction, biography"
272307,"fantasy, paranormal"
24596,non-fiction
151532,fiction
105712,non-fiction
212725,"fantasy, paranormal"
8622,young-adult
134632,romance
20701,"fantasy, paranormal"
24239,"fantasy, paranormal"
5976,"fantasy, paranormal"
113602,"mystery, thriller, crime"
64298,romance
280769,non-fiction
52712,"fantasy, paranormal"
275615,"mystery, thriller, crime"
149342,non-fiction
54103,"mystery, thriller, crime"
417052,"fantasy, paranormal"
135008,romance
432104,poetry
511512,"fantasy, paranormal"
266435,"mystery, thriller, crime"
93820,"fantasy, paranormal"
45206,"fantasy, paranormal"
90800,"fantasy, paranormal"
91612,"fantasy, paranormal"
167104,"history, historical fiction, biography"
243561,romance
17662,non-fiction
17712,"fantasy, paranormal"
259704,young-adult
208422,"fantasy, paranormal"
59283,"history, historical fiction, biography"
317197,"comics, graphic"
146300,non-fiction
18242,non-fiction
259734,non-fiction
30578,non-fiction
62035,"mystery, thriller, crime"
186194,non-fiction
