book_id_csv,genres
25200,children
4273,romance
54088,"mystery, thriller, crime"
24964,children
47047,children
67457,young-adult
2902,"mystery, thriller, crime"
114722,non-fiction
56873,non-fiction
79334,"mystery, thriller, crime"
265094,"history, historical fiction, biography"
512791,romance
71344,romance
199280,"fantasy, paranormal"
606828,romance
13083,non-fiction
117267,children
351586,"history, historical fiction, biography"
116245,children
1412,fiction
111801,"fantasy, paranormal"
6691,"fantasy, paranormal"
223699,"mystery, thriller, crime"
48722,"fantasy, paranormal"
87672,"comics, graphic"
297257,"fantasy, paranormal"
77355,children
11649,young-adult
139266,"fantasy, paranormal"
18289,"mystery, thriller, crime"
317615,"fantasy, paranormal"
78422,"fantasy, paranormal"
158906,"mystery, thriller, crime"
5973,"fantasy, paranormal"
112411,"fantasy, paranormal"
38778,romance
6073,"fantasy, paranormal"
31354,non-fiction
276121,romance
87609,"comics, graphic"
38261,"mystery, thriller, crime"
147221,"comics, graphic"
68918,"mystery, thriller, crime"
68508,"fantasy, paranormal"
27234,romance
27499,"fantasy, paranormal"
279529,"mystery, thriller, crime"
526352,romance
152630,children
28634,"fantasy, paranormal"
450398,non-fiction
19887,"fantasy, paranormal"
58884,"fantasy, paranormal"
18783,"fantasy, paranormal"
63979,"fantasy, paranormal"
55988,poetry
58595,"mystery, thriller, crime"
556279,young-adult
34213,"history, historical fiction, biography"
13341,children
128504,"mystery, thriller, crime"
48371,"mystery, thriller, crime"
6397,romance
108577,"mystery, thriller, crime"
47056,non-fiction
23121,romance
45352,romance
53068,"mystery, thriller, crime"
58094,young-adult
17233,"mystery, thriller, crime"
385436,romance
77609,"fantasy, paranormal"
125162,young-adult
125428,romance
77531,"fantasy, paranormal"
489321,romance
8123,"fantasy, paranormal"
25470,non-fiction
25460,non-fiction
27327,romance
68951,"fantasy, paranormal"
3737,romance
57298,"comics, graphic"
420202,"fantasy, paranormal"
48391,non-fiction
72095,non-fiction
383274,"comics, graphic"
79995,young-adult
11408,romance
47009,children
17214,"history, historical fiction, biography"
60298,"comics, graphic"
130473,"fantasy, paranormal"
2574,"fantasy, paranormal"
165917,non-fiction
1210,non-fiction
107148,non-fiction
239824,"mystery, thriller, crime"
104749,"mystery, thriller, crime"
178507,children
55705,"history, historical fiction, biography"
14590,non-fiction
27046,romance
44845,romance
13242,"history, historical fiction, biography"
182573,children
196361,"mystery, thriller, crime"
24344,"history, historical fiction, biography"
8407,"mystery, thriller, crime"
67397,"mystery, thriller, crime"
79728,"fantasy, paranormal"
116907,"fantasy, paranormal"
158934,"fantasy, paranormal"
17245,"mystery, thriller, crime"
33336,"mystery, thriller, crime"
95987,romance
237380,"fantasy, paranormal"
183390,"fantasy, paranormal"
211804,romance
126332,"fantasy, paranormal"
44922,romance
82738,romance
66980,non-fiction
88593,children
105722,"comics, graphic"
19781,"history, historical fiction, biography"
79614,"mystery, thriller, crime"
79671,romance
60398,"mystery, thriller, crime"
84270,"history, historical fiction, biography"
64994,romance
1535,"fantasy, paranormal"
23737,romance
26638,young-adult
48085,young-adult
63581,"fantasy, paranormal"
25956,young-adult
78370,young-adult
107987,"mystery, thriller, crime"
35365,"history, historical fiction, biography"
42896,"history, historical fiction, biography"
54234,"mystery, thriller, crime"
61467,"fantasy, paranormal"
458884,"comics, graphic"
354710,"comics, graphic"
9022,romance
24917,romance
16295,"fantasy, paranormal"
342616,romance
29022,"history, historical fiction, biography"
208530,young-adult
217391,non-fiction
57335,non-fiction
7152,"comics, graphic"
7362,"mystery, thriller, crime"
253108,romance
69932,"fantasy, paranormal"
165097,romance
250560,"mystery, thriller, crime"
202426,"fantasy, paranormal"
16265,"fantasy, paranormal"
129099,"mystery, thriller, crime"
67581,young-adult
789,children
675658,young-adult
264648,"fantasy, paranormal"
161955,romance
