book_id_csv,genres
27827,"mystery, thriller, crime"
91739,"history, historical fiction, biography"
212544,non-fiction
15186,"comics, graphic"
599098,romance
23134,romance
93664,"fantasy, paranormal"
108631,"mystery, thriller, crime"
192415,"history, historical fiction, biography"
226887,"fantasy, paranormal"
127894,"comics, graphic"
111603,"fantasy, paranormal"
88748,"fantasy, paranormal"
1555,"history, historical fiction, biography"
29246,"fantasy, paranormal"
155098,non-fiction
59588,non-fiction
258559,"fantasy, paranormal"
83382,"fantasy, paranormal"
111301,romance
81313,children
19686,romance
14044,non-fiction
1604,young-adult
3816,"fantasy, paranormal"
236632,"fantasy, paranormal"
6487,"fantasy, paranormal"
341481,non-fiction
386152,"fantasy, paranormal"
106150,"fantasy, paranormal"
3241,"fantasy, paranormal"
64359,romance
98477,"fantasy, paranormal"
241553,"history, historical fiction, biography"
95001,fiction
97172,"comics, graphic"
240632,young-adult
41059,non-fiction
148351,"fantasy, paranormal"
127175,"comics, graphic"
370733,"fantasy, paranormal"
15500,"fantasy, paranormal"
5875,"fantasy, paranormal"
84597,"fantasy, paranormal"
12121,romance
39744,romance
6600,"fantasy, paranormal"
10792,romance
128647,young-adult
82760,"history, historical fiction, biography"
86597,"fantasy, paranormal"
120051,"history, historical fiction, biography"
57883,"fantasy, paranormal"
59143,"mystery, thriller, crime"
92949,"fantasy, paranormal"
34155,"history, historical fiction, biography"
13283,"mystery, thriller, crime"
350484,children
410617,romance
8247,"mystery, thriller, crime"
116045,romance
168055,"mystery, thriller, crime"
50436,"comics, graphic"
278601,young-adult
345110,fiction
243850,young-adult
6247,romance
306019,non-fiction
370286,non-fiction
74901,"fantasy, paranormal"
18664,romance
140771,young-adult
14651,romance
12410,romance
144695,young-adult
4986,romance
66778,"mystery, thriller, crime"
113149,romance
48865,non-fiction
25902,fiction
178279,non-fiction
12504,romance
2215,young-adult
176235,"comics, graphic"
139126,romance
32171,non-fiction
95025,young-adult
149456,"mystery, thriller, crime"
101491,"mystery, thriller, crime"
38035,"history, historical fiction, biography"
12236,romance
77730,children
57537,"fantasy, paranormal"
11594,romance
