book_id_csv,genres
944,"fantasy, paranormal"
296828,"history, historical fiction, biography"
54462,children
110775,"fantasy, paranormal"
233918,"mystery, thriller, crime"
2689,romance
370338,non-fiction
127914,"comics, graphic"
45257,romance
350370,non-fiction
112765,"fantasy, paranormal"
4141,young-adult
39850,young-adult
34091,fiction
1290,non-fiction
51200,"fantasy, paranormal"
31444,"mystery, thriller, crime"
399234,"fantasy, paranormal"
38295,"fantasy, paranormal"
89990,"fantasy, paranormal"
7802,non-fiction
119837,non-fiction
6653,young-adult
31746,"comics, graphic"
51485,"fantasy, paranormal"
128327,"history, historical fiction, biography"
12523,romance
20554,"history, historical fiction, biography"
121017,"history, historical fiction, biography"
341114,"comics, graphic"
34785,"history, historical fiction, biography"
169593,"fantasy, paranormal"
777845,"comics, graphic"
21483,young-adult
63324,young-adult
4109,"history, historical fiction, biography"
5056,"fantasy, paranormal"
6803,"fantasy, paranormal"
48635,"history, historical fiction, biography"
111742,"history, historical fiction, biography"
36585,"history, historical fiction, biography"
37655,young-adult
2817,"mystery, thriller, crime"
42225,young-adult
136118,young-adult
18293,"mystery, thriller, crime"
3076,"fantasy, paranormal"
110122,romance
10690,romance
77738,children
41630,non-fiction
63538,"fantasy, paranormal"
233832,non-fiction
164952,"mystery, thriller, crime"
116042,romance
17416,"comics, graphic"
31274,poetry
150365,romance
152798,"fantasy, paranormal"
388308,romance
27365,"fantasy, paranormal"
25755,children
65769,romance
148026,young-adult
87806,"comics, graphic"
51891,"mystery, thriller, crime"
5228,young-adult
37766,romance
75005,"mystery, thriller, crime"
7469,young-adult
23778,non-fiction
44599,romance
59347,romance
72228,non-fiction
3147,"fantasy, paranormal"
29307,"mystery, thriller, crime"
3100,"fantasy, paranormal"
235502,"mystery, thriller, crime"
95899,romance
3133,"fantasy, paranormal"
3044,"fantasy, paranormal"
17271,"fantasy, paranormal"
329227,"comics, graphic"
1909,"fantasy, paranormal"
9124,romance
285370,"history, historical fiction, biography"
83001,"fantasy, paranormal"
11848,romance
4361,young-adult
197764,romance
3944,"fantasy, paranormal"
138743,"mystery, thriller, crime"
2563,romance
176123,non-fiction
162549,romance
514190,young-adult
170488,non-fiction
67056,non-fiction
19702,romance
85958,"fantasy, paranormal"
1988,"fantasy, paranormal"
22373,"fantasy, paranormal"
