book_id_csv,genres
7156,young-adult
90865,"mystery, thriller, crime"
17719,"fantasy, paranormal"
141021,young-adult
70229,non-fiction
63073,"fantasy, paranormal"
56231,non-fiction
44466,romance
27419,"fantasy, paranormal"
683,"history, historical fiction, biography"
297076,children
20906,young-adult
86325,"mystery, thriller, crime"
5681,romance
26090,"fantasy, paranormal"
129258,romance
6667,"fantasy, paranormal"
253375,"fantasy, paranormal"
932,"fantasy, paranormal"
82198,children
44587,romance
155293,children
70370,"comics, graphic"
145912,"mystery, thriller, crime"
6892,"fantasy, paranormal"
59516,"mystery, thriller, crime"
78496,"fantasy, paranormal"
7500,"fantasy, paranormal"
36210,young-adult
128578,"fantasy, paranormal"
119129,young-adult
128395,"comics, graphic"
101721,non-fiction
7148,"fantasy, paranormal"
8084,"history, historical fiction, biography"
68553,non-fiction
147311,non-fiction
51346,"mystery, thriller, crime"
1450,"history, historical fiction, biography"
15425,"history, historical fiction, biography"
617250,"history, historical fiction, biography"
18823,"fantasy, paranormal"
240158,romance
24940,"history, historical fiction, biography"
4996,"fantasy, paranormal"
92035,non-fiction
37543,young-adult
21547,romance
5859,young-adult
63671,"fantasy, paranormal"
14240,"fantasy, paranormal"
133837,romance
177573,"fantasy, paranormal"
145766,"history, historical fiction, biography"
20998,non-fiction
72327,"mystery, thriller, crime"
83012,"fantasy, paranormal"
125787,romance
130160,"history, historical fiction, biography"
12046,"history, historical fiction, biography"
29888,romance
48230,young-adult
14741,"history, historical fiction, biography"
5053,"fantasy, paranormal"
630784,romance
79470,"fantasy, paranormal"
36761,poetry
12511,romance
66201,"history, historical fiction, biography"
8238,fiction
54231,"mystery, thriller, crime"
112385,"fantasy, paranormal"
5844,young-adult
280853,"mystery, thriller, crime"
11919,romance
270326,romance
65822,romance
179405,romance
128009,"comics, graphic"
104614,romance
25399,"fantasy, paranormal"
74654,romance
42512,non-fiction
11377,romance
18008,"mystery, thriller, crime"
85634,non-fiction
36603,young-adult
147982,romance
131954,"mystery, thriller, crime"
241511,romance
14427,"comics, graphic"
21994,non-fiction
50873,"fantasy, paranormal"
10959,romance
2487,"fantasy, paranormal"
128511,"fantasy, paranormal"
102876,young-adult
13073,"fantasy, paranormal"
847,"mystery, thriller, crime"
77732,children
32443,non-fiction
11113,romance
184675,romance
19978,"fantasy, paranormal"
14200,"fantasy, paranormal"
48290,romance
42847,"mystery, thriller, crime"
19571,"fantasy, paranormal"
42000,"mystery, thriller, crime"
99910,non-fiction
17414,"mystery, thriller, crime"
127884,"comics, graphic"
162339,"mystery, thriller, crime"
68810,romance
267075,"comics, graphic"
94749,"fantasy, paranormal"
19428,"fantasy, paranormal"
46625,fiction
6830,children
25843,non-fiction
25385,romance
41041,"mystery, thriller, crime"
57902,non-fiction
178383,poetry
13282,"comics, graphic"
23752,romance
216316,romance
47403,"mystery, thriller, crime"
136098,romance
1056,"history, historical fiction, biography"
154106,non-fiction
9457,romance
92789,romance
26456,romance
24478,non-fiction
238922,romance
77766,non-fiction
139816,"comics, graphic"
9470,romance
166046,"history, historical fiction, biography"
34573,children
70220,"history, historical fiction, biography"
20453,"history, historical fiction, biography"
55308,"history, historical fiction, biography"
43172,romance
118270,young-adult
118734,children
21159,children
63247,romance
14574,non-fiction
22447,young-adult
116740,romance
61459,"history, historical fiction, biography"
26019,"fantasy, paranormal"
112038,"comics, graphic"
84255,"history, historical fiction, biography"
173627,"fantasy, paranormal"
126686,"fantasy, paranormal"
78558,non-fiction
126392,"fantasy, paranormal"
29978,non-fiction
198439,romance
255309,romance
196894,"fantasy, paranormal"
26624,romance
84235,poetry
76488,"mystery, thriller, crime"
300853,"mystery, thriller, crime"
87587,"comics, graphic"
168086,"fantasy, paranormal"
14848,romance
383904,"mystery, thriller, crime"
366587,"mystery, thriller, crime"
284281,romance
169723,romance
32583,romance
58856,"fantasy, paranormal"
149844,romance
28625,"history, historical fiction, biography"
749,"mystery, thriller, crime"
29514,romance
127975,non-fiction
185124,"comics, graphic"
223200,"mystery, thriller, crime"
156691,romance
60121,"fantasy, paranormal"
157785,"fantasy, paranormal"
7343,"fantasy, paranormal"
111614,romance
30522,non-fiction
60101,"history, historical fiction, biography"
260858,young-adult
41019,"history, historical fiction, biography"
355651,romance
14451,"comics, graphic"
23352,"fantasy, paranormal"
28894,non-fiction
75673,young-adult
240347,"comics, graphic"
18697,"history, historical fiction, biography"
175,non-fiction
8062,non-fiction
137340,"fantasy, paranormal"
293856,"comics, graphic"
48707,romance
91667,"fantasy, paranormal"
283441,"fantasy, paranormal"
54274,"mystery, thriller, crime"
306975,non-fiction
36025,"history, historical fiction, biography"
22397,"fantasy, paranormal"
254126,non-fiction
87971,"comics, graphic"
19411,romance
251336,"mystery, thriller, crime"
71557,romance
20680,"fantasy, paranormal"
151344,children
49557,non-fiction
46514,"history, historical fiction, biography"
4765,young-adult
200418,"history, historical fiction, biography"
17180,"fantasy, paranormal"
125981,young-adult
81378,children
94441,"fantasy, paranormal"
104229,"history, historical fiction, biography"
415920,children
363735,"history, historical fiction, biography"
235788,"fantasy, paranormal"
6061,"fantasy, paranormal"
101916,"mystery, thriller, crime"
32359,"history, historical fiction, biography"
136101,romance
70403,"comics, graphic"
7510,"fantasy, paranormal"
127990,"comics, graphic"
238368,young-adult
163867,non-fiction
216775,"history, historical fiction, biography"
484,non-fiction
85238,young-adult
82964,romance
8376,"fantasy, paranormal"
12861,"mystery, thriller, crime"
176233,"fantasy, paranormal"
704661,non-fiction
116044,romance
234167,"history, historical fiction, biography"
34397,"mystery, thriller, crime"
22251,"fantasy, paranormal"
130946,"history, historical fiction, biography"
21907,young-adult
47282,"mystery, thriller, crime"
34535,"fantasy, paranormal"
5457,"fantasy, paranormal"
324929,non-fiction
288952,children
1619,"mystery, thriller, crime"
12837,"mystery, thriller, crime"
118888,"comics, graphic"
84739,non-fiction
24081,"fantasy, paranormal"
3918,young-adult
18264,"fantasy, paranormal"
59906,young-adult
169565,"fantasy, paranormal"
151585,"mystery, thriller, crime"
78539,non-fiction
130972,"mystery, thriller, crime"
144697,young-adult
24550,children
21912,young-adult
77580,"fantasy, paranormal"
97100,non-fiction
4960,young-adult
146330,young-adult
174783,non-fiction
73326,children
3927,young-adult
19925,non-fiction
91645,non-fiction
104316,"history, historical fiction, biography"
179910,"fantasy, paranormal"
875,"fantasy, paranormal"
262435,"history, historical fiction, biography"
239228,non-fiction
82092,"comics, graphic"
51827,children
91583,"fantasy, paranormal"
14109,"fantasy, paranormal"
183872,children
156782,"fantasy, paranormal"
55736,"history, historical fiction, biography"
219967,"fantasy, paranormal"
164531,non-fiction
1203,"mystery, thriller, crime"
14228,"fantasy, paranormal"
107700,"fantasy, paranormal"
