book_id_csv,genres
56199,"fantasy, paranormal"
202524,non-fiction
97803,"history, historical fiction, biography"
221885,"mystery, thriller, crime"
106763,"mystery, thriller, crime"
47377,"mystery, thriller, crime"
108563,"mystery, thriller, crime"
82941,romance
98582,children
31747,"comics, graphic"
16292,"fantasy, paranormal"
211143,non-fiction
78418,romance
293978,"comics, graphic"
22210,"fantasy, paranormal"
200271,"mystery, thriller, crime"
109988,romance
58281,"history, historical fiction, biography"
18621,"mystery, thriller, crime"
34580,"history, historical fiction, biography"
115503,"fantasy, paranormal"
77686,non-fiction
32574,romance
3353,"fantasy, paranormal"
45106,"mystery, thriller, crime"
96226,young-adult
113853,"history, historical fiction, biography"
39360,"fantasy, paranormal"
74463,non-fiction
293857,"comics, graphic"
39229,"fantasy, paranormal"
83777,non-fiction
54182,fiction
120150,non-fiction
22336,"history, historical fiction, biography"
497928,"fantasy, paranormal"
209117,non-fiction
1080,"mystery, thriller, crime"
59445,romance
432189,"mystery, thriller, crime"
2878,"fantasy, paranormal"
153757,non-fiction
331071,"mystery, thriller, crime"
18415,romance
183437,"fantasy, paranormal"
7354,"comics, graphic"
13363,"history, historical fiction, biography"
120762,romance
73073,children
79984,"fantasy, paranormal"
27516,"comics, graphic"
77702,non-fiction
12532,romance
6446,romance
4516,"fantasy, paranormal"
50593,romance
102826,"fantasy, paranormal"
39172,young-adult
85385,"comics, graphic"
132618,non-fiction
243171,fiction
75555,children
267668,"history, historical fiction, biography"
62090,"fantasy, paranormal"
262779,"history, historical fiction, biography"
108666,romance
97651,romance
149661,non-fiction
345295,"comics, graphic"
459669,"fantasy, paranormal"
13668,"fantasy, paranormal"
98197,"history, historical fiction, biography"
34318,"history, historical fiction, biography"
70389,"comics, graphic"
131216,"history, historical fiction, biography"
93532,"fantasy, paranormal"
62708,romance
48216,"history, historical fiction, biography"
5700,romance
433877,romance
27257,"mystery, thriller, crime"
5017,romance
16071,romance
112831,young-adult
178552,romance
82465,non-fiction
63310,"mystery, thriller, crime"
269045,"mystery, thriller, crime"
252929,romance
21202,"history, historical fiction, biography"
4100,"fantasy, paranormal"
105259,romance
2354,"fantasy, paranormal"
96183,romance
264096,romance
105014,romance
74637,romance
2124,romance
10888,romance
562,"mystery, thriller, crime"
520947,"fantasy, paranormal"
102188,"mystery, thriller, crime"
69683,"mystery, thriller, crime"
100521,young-adult
114141,romance
55176,"mystery, thriller, crime"
170415,fiction
95832,romance
23021,romance
26172,young-adult
50563,"fantasy, paranormal"
17410,"fantasy, paranormal"
120064,romance
39966,young-adult
1366,young-adult
207737,"fantasy, paranormal"
220080,children
111057,romance
128490,"mystery, thriller, crime"
11397,romance
26987,"fantasy, paranormal"
102748,"fantasy, paranormal"
94825,non-fiction
175456,"history, historical fiction, biography"
892031,children
48198,"history, historical fiction, biography"
151751,romance
39032,non-fiction
106545,"fantasy, paranormal"
