book_id_csv,genres
365470,young-adult
82312,children
55716,"mystery, thriller, crime"
17036,non-fiction
307138,"fantasy, paranormal"
244912,"fantasy, paranormal"
89147,romance
47612,"fantasy, paranormal"
136196,"mystery, thriller, crime"
136061,"fantasy, paranormal"
365424,"fantasy, paranormal"
76458,"mystery, thriller, crime"
94903,"history, historical fiction, biography"
25774,non-fiction
14823,young-adult
248165,"history, historical fiction, biography"
67714,non-fiction
50589,young-adult
89806,"fantasy, paranormal"
50109,"history, historical fiction, biography"
319327,"fantasy, paranormal"
3756,young-adult
250440,non-fiction
70244,"fantasy, paranormal"
13101,"fantasy, paranormal"
66470,"history, historical fiction, biography"
110114,non-fiction
52184,"fantasy, paranormal"
122611,"mystery, thriller, crime"
88888,children
82158,non-fiction
175522,"fantasy, paranormal"
14269,"comics, graphic"
61486,"history, historical fiction, biography"
21772,young-adult
118539,"fantasy, paranormal"
4362,young-adult
122652,romance
629837,"history, historical fiction, biography"
52408,"history, historical fiction, biography"
6616,"fantasy, paranormal"
331153,non-fiction
76246,"history, historical fiction, biography"
35865,non-fiction
6324,"fantasy, paranormal"
66634,"mystery, thriller, crime"
5437,romance
183675,"fantasy, paranormal"
73566,children
75316,"comics, graphic"
7017,young-adult
6056,young-adult
119290,young-adult
69839,non-fiction
276440,romance
15033,"comics, graphic"
3841,young-adult
123248,young-adult
6860,"fantasy, paranormal"
22818,"history, historical fiction, biography"
59142,"mystery, thriller, crime"
105757,young-adult
121026,"history, historical fiction, biography"
378803,non-fiction
59258,"mystery, thriller, crime"
67299,romance
93808,"mystery, thriller, crime"
192183,non-fiction
58886,"fantasy, paranormal"
47110,non-fiction
77853,"mystery, thriller, crime"
5101,"fantasy, paranormal"
4914,young-adult
23476,young-adult
138938,romance
13388,romance
6652,young-adult
14868,"mystery, thriller, crime"
46873,non-fiction
26414,"mystery, thriller, crime"
113150,romance
7351,non-fiction
12543,romance
106597,"history, historical fiction, biography"
29957,"history, historical fiction, biography"
97020,non-fiction
81889,children
272236,"fantasy, paranormal"
20110,"mystery, thriller, crime"
87786,"comics, graphic"
4388,romance
165100,"fantasy, paranormal"
10954,romance
46635,young-adult
4284,"fantasy, paranormal"
3738,romance
63053,"mystery, thriller, crime"
38364,"fantasy, paranormal"
12199,romance
87839,"fantasy, paranormal"
69731,non-fiction
12103,romance
2199,romance
65576,romance
60210,"mystery, thriller, crime"
57671,"fantasy, paranormal"
95965,romance
8074,young-adult
26635,young-adult
2638,romance
128010,"comics, graphic"
2885,"fantasy, paranormal"
333797,children
668,"fantasy, paranormal"
2705,"fantasy, paranormal"
37191,young-adult
11138,romance
60857,romance
56299,"history, historical fiction, biography"
54750,"mystery, thriller, crime"
37862,"history, historical fiction, biography"
17117,romance
41860,"fantasy, paranormal"
76892,"mystery, thriller, crime"
165413,non-fiction
10311,romance
60377,"mystery, thriller, crime"
14071,non-fiction
39606,"fantasy, paranormal"
22539,young-adult
17523,"mystery, thriller, crime"
2440,romance
101413,"history, historical fiction, biography"
413800,"comics, graphic"
27080,romance
193761,non-fiction
94967,young-adult
17969,non-fiction
128713,"history, historical fiction, biography"
47252,fiction
20118,non-fiction
224549,"mystery, thriller, crime"
63052,"mystery, thriller, crime"
26093,"fantasy, paranormal"
456267,"mystery, thriller, crime"
16739,"mystery, thriller, crime"
114065,non-fiction
16369,non-fiction
32027,"history, historical fiction, biography"
128104,"fantasy, paranormal"
37113,"history, historical fiction, biography"
25207,"mystery, thriller, crime"
72401,"history, historical fiction, biography"
161098,"mystery, thriller, crime"
37005,"history, historical fiction, biography"
398126,"mystery, thriller, crime"
278939,"history, historical fiction, biography"
26534,non-fiction
25955,young-adult
126080,romance
22358,"comics, graphic"
50601,"history, historical fiction, biography"
307157,young-adult
17492,"fantasy, paranormal"
264361,"comics, graphic"
57141,"fantasy, paranormal"
145446,young-adult
114712,non-fiction
98306,"fantasy, paranormal"
339521,"fantasy, paranormal"
28901,non-fiction
7599,children
460,children
108202,"mystery, thriller, crime"
66516,"mystery, thriller, crime"
