book_id_csv,genres
346986,"fantasy, paranormal"
5862,"fantasy, paranormal"
29486,"history, historical fiction, biography"
190124,"comics, graphic"
224124,"mystery, thriller, crime"
211008,non-fiction
293093,young-adult
144710,"fantasy, paranormal"
45160,romance
82046,non-fiction
98933,romance
24172,"mystery, thriller, crime"
60262,"comics, graphic"
5515,"fantasy, paranormal"
127985,non-fiction
30607,romance
65883,romance
76756,"mystery, thriller, crime"
6266,"fantasy, paranormal"
50715,young-adult
74769,"fantasy, paranormal"
88243,"comics, graphic"
14218,"fantasy, paranormal"
193093,"history, historical fiction, biography"
41680,poetry
3875,romance
67726,"mystery, thriller, crime"
222321,poetry
110014,romance
21195,non-fiction
281817,"comics, graphic"
48798,"history, historical fiction, biography"
60089,"history, historical fiction, biography"
44747,romance
120891,"mystery, thriller, crime"
19063,"mystery, thriller, crime"
44465,romance
388243,young-adult
7288,"history, historical fiction, biography"
26347,"fantasy, paranormal"
74708,"fantasy, paranormal"
12499,romance
163735,"mystery, thriller, crime"
20872,non-fiction
104200,romance
4574,young-adult
8078,young-adult
81931,children
126112,"history, historical fiction, biography"
595072,romance
85675,"mystery, thriller, crime"
15404,romance
6271,"fantasy, paranormal"
41402,non-fiction
234136,"fantasy, paranormal"
147046,"mystery, thriller, crime"
24000,"mystery, thriller, crime"
94350,"fantasy, paranormal"
139165,"history, historical fiction, biography"
311207,"mystery, thriller, crime"
97915,romance
968,"fantasy, paranormal"
23401,romance
38080,romance
57140,children
12289,romance
5477,"fantasy, paranormal"
90285,romance
13051,non-fiction
23317,non-fiction
27446,romance
12083,romance
60391,"mystery, thriller, crime"
127132,"comics, graphic"
2349,"fantasy, paranormal"
112502,romance
17897,non-fiction
95992,romance
71206,romance
4984,romance
40129,young-adult
77371,children
46846,"history, historical fiction, biography"
32247,non-fiction
148109,non-fiction
11541,romance
2769,romance
581162,"fantasy, paranormal"
275548,romance
15751,romance
59443,"mystery, thriller, crime"
20120,romance
173248,young-adult
71138,romance
108481,"fantasy, paranormal"
50305,"fantasy, paranormal"
166515,"mystery, thriller, crime"
18635,"fantasy, paranormal"
1376,non-fiction
72295,"mystery, thriller, crime"
248885,"fantasy, paranormal"
88781,"fantasy, paranormal"
111385,young-adult
97034,"history, historical fiction, biography"
174396,young-adult
160533,romance
14453,"comics, graphic"
102137,"mystery, thriller, crime"
23724,young-adult
13371,children
83792,"fantasy, paranormal"
21261,"comics, graphic"
47625,"mystery, thriller, crime"
197252,romance
127858,"comics, graphic"
10034,romance
26175,non-fiction
10280,romance
165442,"fantasy, paranormal"
59282,romance
107088,"history, historical fiction, biography"
102875,"mystery, thriller, crime"
31899,"fantasy, paranormal"
116599,"mystery, thriller, crime"
124991,romance
219939,"fantasy, paranormal"
107222,"history, historical fiction, biography"
89022,"fantasy, paranormal"
39951,young-adult
16304,"history, historical fiction, biography"
107322,"history, historical fiction, biography"
53770,"mystery, thriller, crime"
134934,romance
145742,"fantasy, paranormal"
26407,"history, historical fiction, biography"
142187,non-fiction
148638,fiction
13369,romance
152675,young-adult
58688,"fantasy, paranormal"
42777,children
97926,romance
1025513,"history, historical fiction, biography"
56449,"fantasy, paranormal"
51122,"fantasy, paranormal"
116754,romance
14525,"history, historical fiction, biography"
15728,romance
118305,"history, historical fiction, biography"
59164,"history, historical fiction, biography"
1071,"history, historical fiction, biography"
56682,non-fiction
53712,fiction
147549,"history, historical fiction, biography"
19640,"history, historical fiction, biography"
198546,romance
169068,"fantasy, paranormal"
243123,romance
235003,"mystery, thriller, crime"
36639,young-adult
36789,"fantasy, paranormal"
35230,"fantasy, paranormal"
18372,"fantasy, paranormal"
76163,children
22496,"fantasy, paranormal"
28015,romance
36543,"fantasy, paranormal"
203034,young-adult
40568,young-adult
209821,romance
16399,non-fiction
33542,non-fiction
50598,"fantasy, paranormal"
253197,"fantasy, paranormal"
77453,"comics, graphic"
31,"fantasy, paranormal"
100048,"fantasy, paranormal"
66310,non-fiction
153606,non-fiction
7353,"comics, graphic"
68452,"fantasy, paranormal"
67324,young-adult
62549,"history, historical fiction, biography"
163658,romance
50513,children
154080,"mystery, thriller, crime"
118984,"mystery, thriller, crime"
49599,romance
34869,non-fiction
31462,"mystery, thriller, crime"
324080,"mystery, thriller, crime"
359466,"fantasy, paranormal"
94014,non-fiction
21660,children
67028,non-fiction
106559,"mystery, thriller, crime"
94104,"history, historical fiction, biography"
74396,non-fiction
153741,romance
183543,"fantasy, paranormal"
118540,young-adult
7275,"comics, graphic"
59264,"fantasy, paranormal"
152910,romance
264261,children
118724,children
34170,"history, historical fiction, biography"
17612,"fantasy, paranormal"
258375,"mystery, thriller, crime"
236365,young-adult
22612,romance
186664,"history, historical fiction, biography"
21297,non-fiction
58148,children
142810,"fantasy, paranormal"
129030,"history, historical fiction, biography"
32835,"mystery, thriller, crime"
302664,"mystery, thriller, crime"
180240,romance
144341,"fantasy, paranormal"
178417,"fantasy, paranormal"
184452,"fantasy, paranormal"
69145,non-fiction
6066,"fantasy, paranormal"
3915,young-adult
318600,children
145255,young-adult
66077,romance
85406,"mystery, thriller, crime"
38570,romance
42573,"history, historical fiction, biography"
86662,"fantasy, paranormal"
400399,romance
177862,children
95587,romance
123686,romance
263546,non-fiction
72097,"history, historical fiction, biography"
19857,"history, historical fiction, biography"
60885,"history, historical fiction, biography"
150505,children
28295,"fantasy, paranormal"
101244,"history, historical fiction, biography"
17086,"history, historical fiction, biography"
99358,romance
99245,"fantasy, paranormal"
50656,non-fiction
136122,"fantasy, paranormal"
61749,romance
54150,"history, historical fiction, biography"
75591,young-adult
34512,"history, historical fiction, biography"
63382,fiction
73711,children
457864,children
34608,"history, historical fiction, biography"
129682,"history, historical fiction, biography"
149787,non-fiction
920,"history, historical fiction, biography"
51451,romance
40046,"fantasy, paranormal"
94869,non-fiction
144683,"fantasy, paranormal"
1471,"mystery, thriller, crime"
241937,young-adult
96960,children
58103,young-adult
88695,"mystery, thriller, crime"
140749,young-adult
58795,young-adult
94591,"fantasy, paranormal"
190927,"comics, graphic"
64016,non-fiction
465499,non-fiction
113073,romance
17074,"history, historical fiction, biography"
21692,"mystery, thriller, crime"
117700,"mystery, thriller, crime"
78544,"comics, graphic"
22476,"fantasy, paranormal"
1296,"history, historical fiction, biography"
256677,romance
76264,"fantasy, paranormal"
68378,"comics, graphic"
81628,young-adult
251751,romance
50193,romance
