book_id_csv,genres
296235,"fantasy, paranormal"
217395,"fantasy, paranormal"
91736,"history, historical fiction, biography"
141677,non-fiction
222000,non-fiction
87963,"fantasy, paranormal"
75392,romance
92452,"comics, graphic"
77423,"comics, graphic"
27315,"fantasy, paranormal"
61151,"mystery, thriller, crime"
74474,non-fiction
56300,poetry
14863,"mystery, thriller, crime"
67472,young-adult
50357,"mystery, thriller, crime"
32587,romance
11683,romance
4770,"fantasy, paranormal"
25754,non-fiction
381646,"comics, graphic"
62596,non-fiction
27693,"history, historical fiction, biography"
19087,"history, historical fiction, biography"
338154,non-fiction
130370,"history, historical fiction, biography"
37524,young-adult
5663,"fantasy, paranormal"
129523,"fantasy, paranormal"
205030,"history, historical fiction, biography"
82392,"history, historical fiction, biography"
47257,non-fiction
22054,non-fiction
41038,"fantasy, paranormal"
328488,children
128073,"comics, graphic"
22592,"fantasy, paranormal"
63327,romance
3206,"fantasy, paranormal"
151976,romance
39697,romance
6856,"fantasy, paranormal"
144696,young-adult
2755,"fantasy, paranormal"
6004,"fantasy, paranormal"
176517,"fantasy, paranormal"
51707,"history, historical fiction, biography"
18680,"mystery, thriller, crime"
101956,"fantasy, paranormal"
119721,"fantasy, paranormal"
58992,"fantasy, paranormal"
118852,"history, historical fiction, biography"
41385,non-fiction
23265,"history, historical fiction, biography"
274847,romance
180716,non-fiction
608854,non-fiction
7080,"fantasy, paranormal"
41089,fiction
77657,non-fiction
158736,"history, historical fiction, biography"
5285,romance
2867,"fantasy, paranormal"
42644,non-fiction
89851,romance
5519,young-adult
7502,romance
3618,"fantasy, paranormal"
84594,"history, historical fiction, biography"
99530,"fantasy, paranormal"
136015,"fantasy, paranormal"
12296,"fantasy, paranormal"
129127,non-fiction
165214,"comics, graphic"
28672,"fantasy, paranormal"
25970,romance
12246,romance
20568,"fantasy, paranormal"
67420,young-adult
209949,"history, historical fiction, biography"
39124,"fantasy, paranormal"
408834,"mystery, thriller, crime"
55929,"mystery, thriller, crime"
127747,"comics, graphic"
185162,"comics, graphic"
84945,"fantasy, paranormal"
7087,"fantasy, paranormal"
96131,romance
53767,"mystery, thriller, crime"
157804,children
11015,romance
55896,young-adult
71156,romance
126114,romance
76684,"mystery, thriller, crime"
131788,romance
272229,"fantasy, paranormal"
149506,non-fiction
2116,"mystery, thriller, crime"
11451,romance
62121,non-fiction
275653,"history, historical fiction, biography"
50448,"fantasy, paranormal"
17413,"fantasy, paranormal"
196817,poetry
304969,"fantasy, paranormal"
145044,"history, historical fiction, biography"
26796,"fantasy, paranormal"
50883,young-adult
82728,non-fiction
106353,romance
60626,"comics, graphic"
174787,"comics, graphic"
65317,romance
2441,"fantasy, paranormal"
166620,"fantasy, paranormal"
94876,non-fiction
1854,young-adult
208224,non-fiction
139633,"mystery, thriller, crime"
56335,"fantasy, paranormal"
282616,non-fiction
7937,poetry
10207,romance
133305,young-adult
80851,non-fiction
25872,"history, historical fiction, biography"
328360,young-adult
56703,"mystery, thriller, crime"
22165,non-fiction
54606,"comics, graphic"
301412,poetry
216337,"fantasy, paranormal"
34547,romance
10750,romance
18632,young-adult
77502,"comics, graphic"
437745,"history, historical fiction, biography"
50607,"fantasy, paranormal"
131657,"fantasy, paranormal"
66837,"mystery, thriller, crime"
72667,non-fiction
240284,"comics, graphic"
324992,non-fiction
48360,"history, historical fiction, biography"
46206,"fantasy, paranormal"
248528,"mystery, thriller, crime"
370460,young-adult
94996,young-adult
118469,romance
9484,romance
164508,romance
55379,"mystery, thriller, crime"
84004,non-fiction
32530,"mystery, thriller, crime"
330588,"fantasy, paranormal"
303765,"fantasy, paranormal"
280377,romance
83162,"mystery, thriller, crime"
57750,"fantasy, paranormal"
50626,young-adult
76281,children
84943,"fantasy, paranormal"
556862,romance
156015,young-adult
18706,"fantasy, paranormal"
150695,"fantasy, paranormal"
90426,romance
72712,children
118178,"mystery, thriller, crime"
139927,"comics, graphic"
8808,romance
379510,"fantasy, paranormal"
31621,"comics, graphic"
165951,non-fiction
21329,"comics, graphic"
13262,fiction
294214,young-adult
9026,romance
3678,"fantasy, paranormal"
87608,"comics, graphic"
58870,"fantasy, paranormal"
178918,romance
13359,"history, historical fiction, biography"
273545,"fantasy, paranormal"
23465,children
76859,"fantasy, paranormal"
2796,"fantasy, paranormal"
84120,"comics, graphic"
211164,children
67830,"comics, graphic"
261229,"fantasy, paranormal"
351195,children
363352,"fantasy, paranormal"
81727,children
54545,"history, historical fiction, biography"
106389,romance
30620,"mystery, thriller, crime"
257639,romance
311000,young-adult
101042,"history, historical fiction, biography"
7373,"comics, graphic"
93856,romance
342121,romance
96736,romance
