book_id_csv,genres
329638,"comics, graphic"
865,"mystery, thriller, crime"
55131,"mystery, thriller, crime"
63565,children
24805,poetry
4783,"mystery, thriller, crime"
206,"history, historical fiction, biography"
530928,"history, historical fiction, biography"
132175,"mystery, thriller, crime"
211,"mystery, thriller, crime"
190471,"mystery, thriller, crime"
208807,"history, historical fiction, biography"
164555,non-fiction
102789,"mystery, thriller, crime"
27581,"fantasy, paranormal"
46672,"mystery, thriller, crime"
56272,children
5028,"fantasy, paranormal"
27469,romance
38319,"fantasy, paranormal"
260050,romance
123627,romance
25578,fiction
80758,"fantasy, paranormal"
63137,"history, historical fiction, biography"
123888,"mystery, thriller, crime"
37446,young-adult
12939,"fantasy, paranormal"
56284,children
281976,"comics, graphic"
330343,"mystery, thriller, crime"
99722,children
135485,"fantasy, paranormal"
139021,romance
177804,non-fiction
34840,poetry
69122,"fantasy, paranormal"
40109,"history, historical fiction, biography"
279160,romance
5264,young-adult
109985,romance
15453,"mystery, thriller, crime"
568665,"fantasy, paranormal"
190128,"comics, graphic"
330968,romance
23851,""
3617,"fantasy, paranormal"
114412,"history, historical fiction, biography"
82012,children
78897,"comics, graphic"
22107,"history, historical fiction, biography"
5691,romance
5390,"fantasy, paranormal"
132115,"history, historical fiction, biography"
182179,"mystery, thriller, crime"
107367,"comics, graphic"
275614,"fantasy, paranormal"
265168,poetry
58936,"fantasy, paranormal"
24906,"mystery, thriller, crime"
100257,"mystery, thriller, crime"
98077,non-fiction
47348,romance
37745,young-adult
104077,non-fiction
145557,non-fiction
18037,"mystery, thriller, crime"
59271,"mystery, thriller, crime"
179042,"comics, graphic"
7100,"fantasy, paranormal"
264635,young-adult
325015,young-adult
1370,"fantasy, paranormal"
114190,"history, historical fiction, biography"
5241,"fantasy, paranormal"
592719,non-fiction
37492,young-adult
112311,"fantasy, paranormal"
107896,"mystery, thriller, crime"
18246,"history, historical fiction, biography"
137098,non-fiction
67636,young-adult
359761,"fantasy, paranormal"
28873,non-fiction
83449,"history, historical fiction, biography"
5852,romance
83177,"history, historical fiction, biography"
2542,romance
282124,"history, historical fiction, biography"
158418,"fantasy, paranormal"
422964,romance
56480,"comics, graphic"
63056,"mystery, thriller, crime"
37271,non-fiction
87382,"comics, graphic"
27272,romance
4382,romance
2115,"mystery, thriller, crime"
105690,non-fiction
71112,romance
14652,non-fiction
3045,romance
108194,young-adult
68865,"mystery, thriller, crime"
355719,romance
55760,"fantasy, paranormal"
385178,"fantasy, paranormal"
