book_id_csv,genres
100381,"history, historical fiction, biography"
56324,"mystery, thriller, crime"
6596,"fantasy, paranormal"
5517,"fantasy, paranormal"
6717,young-adult
18467,romance
157757,"fantasy, paranormal"
6996,young-adult
3415,"fantasy, paranormal"
178132,"comics, graphic"
3156,"fantasy, paranormal"
250576,"mystery, thriller, crime"
35992,"mystery, thriller, crime"
23348,poetry
791,"fantasy, paranormal"
63750,"comics, graphic"
56605,young-adult
77361,children
100887,romance
7421,romance
50186,romance
68860,"history, historical fiction, biography"
269793,"history, historical fiction, biography"
181175,non-fiction
23619,romance
310804,"fantasy, paranormal"
102905,"history, historical fiction, biography"
24181,"mystery, thriller, crime"
21651,young-adult
86414,"fantasy, paranormal"
105177,non-fiction
205220,"mystery, thriller, crime"
261787,"mystery, thriller, crime"
65448,"history, historical fiction, biography"
4433,"fantasy, paranormal"
75873,young-adult
65953,romance
2897,"fantasy, paranormal"
15368,"history, historical fiction, biography"
296523,"history, historical fiction, biography"
6323,"fantasy, paranormal"
207560,romance
16009,romance
181649,romance
1321,non-fiction
85708,non-fiction
34002,non-fiction
154105,non-fiction
66823,"mystery, thriller, crime"
63757,"fantasy, paranormal"
7403,poetry
59447,romance
82360,romance
56815,"fantasy, paranormal"
126122,non-fiction
14226,"fantasy, paranormal"
15081,"fantasy, paranormal"
128375,romance
3922,"mystery, thriller, crime"
12608,romance
95103,"fantasy, paranormal"
59902,non-fiction
6208,young-adult
607646,children
50822,"history, historical fiction, biography"
5185,young-adult
215681,young-adult
243788,romance
25527,non-fiction
400413,"fantasy, paranormal"
14721,non-fiction
83207,non-fiction
126853,"fantasy, paranormal"
273915,non-fiction
84280,"fantasy, paranormal"
19517,"fantasy, paranormal"
149960,young-adult
35995,"fantasy, paranormal"
139239,romance
3051,romance
221508,"mystery, thriller, crime"
12177,romance
271198,"fantasy, paranormal"
17187,"mystery, thriller, crime"
437882,romance
543012,romance
586408,non-fiction
2117,"mystery, thriller, crime"
156893,romance
395428,young-adult
23782,romance
111267,romance
21482,young-adult
37963,romance
11691,"mystery, thriller, crime"
86829,romance
62138,romance
10619,romance
24258,fiction
9927,romance
110824,romance
174401,children
9828,romance
26262,young-adult
104655,romance
143878,"fantasy, paranormal"
11116,romance
38232,"history, historical fiction, biography"
191131,"comics, graphic"
97268,"history, historical fiction, biography"
707,"history, historical fiction, biography"
73713,children
87793,"comics, graphic"
82958,romance
219968,"fantasy, paranormal"
95634,romance
33369,non-fiction
8383,non-fiction
10937,romance
665,"fantasy, paranormal"
48040,"mystery, thriller, crime"
115508,young-adult
144721,"fantasy, paranormal"
141075,young-adult
50205,"mystery, thriller, crime"
95506,romance
220218,"fantasy, paranormal"
10376,romance
48010,non-fiction
119020,"fantasy, paranormal"
62550,"history, historical fiction, biography"
250262,children
12770,romance
88401,fiction
39316,"fantasy, paranormal"
17526,"mystery, thriller, crime"
99575,romance
108442,non-fiction
389692,"mystery, thriller, crime"
300874,"history, historical fiction, biography"
46878,non-fiction
9718,romance
139942,"fantasy, paranormal"
56476,"comics, graphic"
99755,"fantasy, paranormal"
51038,non-fiction
71740,romance
193975,romance
394953,"mystery, thriller, crime"
77468,"fantasy, paranormal"
156379,romance
24245,non-fiction
58700,"fantasy, paranormal"
44960,romance
8756,"mystery, thriller, crime"
14524,"history, historical fiction, biography"
17244,"mystery, thriller, crime"
26637,romance
297280,young-adult
40202,"fantasy, paranormal"
21512,"comics, graphic"
7209,romance
184684,young-adult
170452,non-fiction
66038,romance
139506,"comics, graphic"
9073,romance
37081,"fantasy, paranormal"
42683,romance
89158,"fantasy, paranormal"
124,"fantasy, paranormal"
29276,"history, historical fiction, biography"
51249,"mystery, thriller, crime"
59670,non-fiction
17924,romance
14083,"fantasy, paranormal"
53216,"fantasy, paranormal"
61507,non-fiction
57828,"fantasy, paranormal"
320199,non-fiction
225659,"fantasy, paranormal"
23977,"mystery, thriller, crime"
41076,non-fiction
36536,young-adult
18957,non-fiction
64283,romance
250107,young-adult
57021,"fantasy, paranormal"
324007,romance
91193,"fantasy, paranormal"
98426,romance
13357,"mystery, thriller, crime"
185877,"fantasy, paranormal"
62111,"fantasy, paranormal"
261566,"fantasy, paranormal"
77566,romance
406875,non-fiction
94115,"fantasy, paranormal"
20732,"fantasy, paranormal"
42831,"mystery, thriller, crime"
215971,"fantasy, paranormal"
645441,"fantasy, paranormal"
20826,romance
242210,"history, historical fiction, biography"
244652,"fantasy, paranormal"
241705,"mystery, thriller, crime"
18187,non-fiction
182702,"history, historical fiction, biography"
23959,romance
6957,"mystery, thriller, crime"
107265,non-fiction
150179,"history, historical fiction, biography"
104341,"history, historical fiction, biography"
349303,non-fiction
118211,children
87824,"comics, graphic"
248150,"fantasy, paranormal"
149703,non-fiction
13874,"fantasy, paranormal"
7170,"fantasy, paranormal"
117283,children
144968,non-fiction
40998,"history, historical fiction, biography"
87937,"history, historical fiction, biography"
14665,"history, historical fiction, biography"
40179,young-adult
28922,"mystery, thriller, crime"
102318,"history, historical fiction, biography"
21046,"mystery, thriller, crime"
142337,romance
97903,romance
93958,non-fiction
131085,"comics, graphic"
21899,"history, historical fiction, biography"
224888,romance
6698,"fantasy, paranormal"
49322,"fantasy, paranormal"
32477,romance
83906,"comics, graphic"
21397,"fantasy, paranormal"
274844,romance
180713,non-fiction
180622,young-adult
67835,"comics, graphic"
73846,"fantasy, paranormal"
86728,young-adult
164085,"mystery, thriller, crime"
264082,non-fiction
