book_id_csv,genres
73842,"fantasy, paranormal"
178986,"comics, graphic"
18907,"mystery, thriller, crime"
48573,young-adult
70199,young-adult
282865,"mystery, thriller, crime"
243154,"mystery, thriller, crime"
3160,"fantasy, paranormal"
26269,"fantasy, paranormal"
47872,"comics, graphic"
179727,non-fiction
173725,"history, historical fiction, biography"
87606,"comics, graphic"
248216,"mystery, thriller, crime"
60212,"mystery, thriller, crime"
13895,non-fiction
129874,"history, historical fiction, biography"
2339,"fantasy, paranormal"
104998,romance
64004,"comics, graphic"
163891,"history, historical fiction, biography"
167966,"fantasy, paranormal"
72405,"history, historical fiction, biography"
13353,young-adult
66725,"mystery, thriller, crime"
38189,"mystery, thriller, crime"
144688,"mystery, thriller, crime"
66875,non-fiction
61950,"mystery, thriller, crime"
39075,non-fiction
152801,"fantasy, paranormal"
5347,"fantasy, paranormal"
215289,"fantasy, paranormal"
47697,"fantasy, paranormal"
78438,poetry
262407,"history, historical fiction, biography"
21342,"history, historical fiction, biography"
126433,"fantasy, paranormal"
62142,poetry
91631,"history, historical fiction, biography"
87709,"comics, graphic"
598301,romance
17341,"mystery, thriller, crime"
65372,romance
56818,young-adult
245696,non-fiction
34008,non-fiction
13026,"comics, graphic"
21236,fiction
34195,"mystery, thriller, crime"
111103,"fantasy, paranormal"
160455,young-adult
338794,"comics, graphic"
46586,children
185306,non-fiction
217086,non-fiction
252441,poetry
17535,"mystery, thriller, crime"
304792,non-fiction
75779,romance
304218,"history, historical fiction, biography"
3773,young-adult
25560,"history, historical fiction, biography"
15195,"comics, graphic"
242302,young-adult
15512,"fantasy, paranormal"
77108,"mystery, thriller, crime"
285809,"fantasy, paranormal"
6685,young-adult
248363,"fantasy, paranormal"
71236,romance
101080,romance
1283,young-adult
4448,romance
7313,fiction
81459,"history, historical fiction, biography"
17236,"mystery, thriller, crime"
99172,romance
24985,"mystery, thriller, crime"
11856,romance
74611,"fantasy, paranormal"
20780,"history, historical fiction, biography"
32331,non-fiction
96198,romance
193706,"fantasy, paranormal"
223102,"mystery, thriller, crime"
146016,"fantasy, paranormal"
63049,"mystery, thriller, crime"
4406,"fantasy, paranormal"
86548,"mystery, thriller, crime"
96088,romance
35721,"fantasy, paranormal"
112813,"fantasy, paranormal"
125255,romance
208245,"mystery, thriller, crime"
19074,"history, historical fiction, biography"
20611,young-adult
21264,"comics, graphic"
1751,"comics, graphic"
63705,"mystery, thriller, crime"
95842,romance
723608,young-adult
61095,romance
11282,romance
131941,"fantasy, paranormal"
63071,romance
50660,romance
18209,non-fiction
226814,"comics, graphic"
48643,romance
82224,children
32759,"history, historical fiction, biography"
3089,"fantasy, paranormal"
173314,non-fiction
33545,"mystery, thriller, crime"
62735,"mystery, thriller, crime"
3611,"fantasy, paranormal"
164512,romance
206703,young-adult
5465,"fantasy, paranormal"
56849,"fantasy, paranormal"
63295,non-fiction
13071,"fantasy, paranormal"
158416,"fantasy, paranormal"
267781,non-fiction
55862,"mystery, thriller, crime"
320288,"comics, graphic"
17378,"mystery, thriller, crime"
95538,romance
37328,"history, historical fiction, biography"
4463,"fantasy, paranormal"
1051,romance
346284,"comics, graphic"
239980,romance
37591,"fantasy, paranormal"
10153,romance
9928,romance
192777,non-fiction
88913,"fantasy, paranormal"
194980,romance
19788,"history, historical fiction, biography"
398797,poetry
75615,"history, historical fiction, biography"
60503,"fantasy, paranormal"
51888,"fantasy, paranormal"
107523,"fantasy, paranormal"
56346,"history, historical fiction, biography"
89511,children
287916,young-adult
198837,young-adult
22424,"history, historical fiction, biography"
76839,"mystery, thriller, crime"
1299,non-fiction
100834,"fantasy, paranormal"
537390,"history, historical fiction, biography"
98997,"mystery, thriller, crime"
58485,young-adult
24594,"history, historical fiction, biography"
19880,non-fiction
198967,non-fiction
9497,romance
