book_id_csv,genres
127899,"comics, graphic"
241869,"history, historical fiction, biography"
294361,"mystery, thriller, crime"
453302,"fantasy, paranormal"
5761,young-adult
13566,"history, historical fiction, biography"
151770,"history, historical fiction, biography"
64025,non-fiction
84892,"fantasy, paranormal"
38816,non-fiction
182833,"fantasy, paranormal"
286670,romance
301123,non-fiction
152809,children
143654,"history, historical fiction, biography"
2184,young-adult
69560,young-adult
70737,poetry
16959,"fantasy, paranormal"
76073,"history, historical fiction, biography"
101328,"fantasy, paranormal"
139373,children
134709,young-adult
324093,young-adult
15003,"history, historical fiction, biography"
41748,"fantasy, paranormal"
67450,young-adult
78416,"history, historical fiction, biography"
172857,"mystery, thriller, crime"
78158,non-fiction
21948,non-fiction
62492,"history, historical fiction, biography"
15543,"fantasy, paranormal"
5995,romance
114698,children
93367,"fantasy, paranormal"
5674,romance
179327,romance
293021,"fantasy, paranormal"
63279,young-adult
67432,young-adult
414614,"fantasy, paranormal"
61821,"fantasy, paranormal"
152251,"mystery, thriller, crime"
322887,"mystery, thriller, crime"
47655,"fantasy, paranormal"
113758,"history, historical fiction, biography"
13321,"fantasy, paranormal"
87742,"comics, graphic"
5252,"fantasy, paranormal"
153702,"fantasy, paranormal"
105678,children
261305,"fantasy, paranormal"
67769,"comics, graphic"
324294,non-fiction
41045,non-fiction
63957,"fantasy, paranormal"
206176,"fantasy, paranormal"
28457,children
23995,"mystery, thriller, crime"
58145,children
164792,romance
119863,"history, historical fiction, biography"
127029,"comics, graphic"
78423,romance
40114,"history, historical fiction, biography"
12003,romance
61903,young-adult
112247,"fantasy, paranormal"
65331,"history, historical fiction, biography"
11369,young-adult
16045,romance
16267,young-adult
34675,romance
52751,"mystery, thriller, crime"
21355,romance
44657,romance
10618,romance
251539,young-adult
26217,romance
93980,non-fiction
48672,"fantasy, paranormal"
58913,"fantasy, paranormal"
110803,romance
34970,non-fiction
104119,young-adult
39282,"mystery, thriller, crime"
58357,"mystery, thriller, crime"
9238,romance
228883,"fantasy, paranormal"
24074,"fantasy, paranormal"
23048,romance
55879,"fantasy, paranormal"
20308,"history, historical fiction, biography"
138487,romance
50320,young-adult
48663,"fantasy, paranormal"
217906,"fantasy, paranormal"
188118,"comics, graphic"
615843,"history, historical fiction, biography"
22912,romance
104811,romance
88582,"fantasy, paranormal"
1958,"fantasy, paranormal"
82215,children
129999,fiction
57814,"fantasy, paranormal"
79457,non-fiction
265747,young-adult
7468,young-adult
95011,"comics, graphic"
384843,non-fiction
223493,"comics, graphic"
13375,romance
113095,romance
21969,non-fiction
17529,"mystery, thriller, crime"
69019,"mystery, thriller, crime"
266185,"fantasy, paranormal"
245500,romance
82697,"fantasy, paranormal"
150697,"history, historical fiction, biography"
1337,young-adult
32578,romance
46398,"history, historical fiction, biography"
97005,non-fiction
79294,"mystery, thriller, crime"
36748,"history, historical fiction, biography"
159480,non-fiction
60395,"mystery, thriller, crime"
57894,"comics, graphic"
94414,"fantasy, paranormal"
35905,"history, historical fiction, biography"
58451,young-adult
69721,"history, historical fiction, biography"
37411,young-adult
55333,non-fiction
503089,"fantasy, paranormal"
33232,"mystery, thriller, crime"
355442,romance
114033,"history, historical fiction, biography"
1263,young-adult
107250,non-fiction
247321,"history, historical fiction, biography"
28740,"history, historical fiction, biography"
50941,young-adult
37027,"mystery, thriller, crime"
101404,"mystery, thriller, crime"
90142,"fantasy, paranormal"
257211,non-fiction
17488,"mystery, thriller, crime"
22534,romance
107962,"mystery, thriller, crime"
467944,"fantasy, paranormal"
36801,young-adult
113199,"mystery, thriller, crime"
181059,"history, historical fiction, biography"
6229,"fantasy, paranormal"
29015,non-fiction
172585,non-fiction
71716,children
248590,"fantasy, paranormal"
289280,young-adult
