book_id_csv,genres
17720,"fantasy, paranormal"
14066,non-fiction
46684,"history, historical fiction, biography"
280421,non-fiction
308556,"mystery, thriller, crime"
3876,romance
193775,non-fiction
106027,non-fiction
214349,"mystery, thriller, crime"
24023,"mystery, thriller, crime"
90338,romance
61842,"fantasy, paranormal"
585526,"history, historical fiction, biography"
136043,romance
12891,non-fiction
58300,"comics, graphic"
363914,romance
53210,"fantasy, paranormal"
120088,non-fiction
39395,"fantasy, paranormal"
73938,children
123266,"fantasy, paranormal"
97796,romance
21591,young-adult
16158,romance
14610,poetry
23362,romance
120705,romance
93921,romance
48724,young-adult
144948,"mystery, thriller, crime"
6431,"fantasy, paranormal"
61561,children
113947,"fantasy, paranormal"
88879,children
48031,"mystery, thriller, crime"
104990,young-adult
5186,young-adult
101658,non-fiction
434719,romance
4818,"fantasy, paranormal"
352515,young-adult
404691,children
21238,"history, historical fiction, biography"
82403,young-adult
250385,"mystery, thriller, crime"
52388,"mystery, thriller, crime"
201321,romance
388,non-fiction
27357,romance
170116,""
169005,"mystery, thriller, crime"
4189,"fantasy, paranormal"
5377,young-adult
324516,"history, historical fiction, biography"
21223,"history, historical fiction, biography"
91705,"history, historical fiction, biography"
51840,"fantasy, paranormal"
5811,"fantasy, paranormal"
19070,"history, historical fiction, biography"
42203,"fantasy, paranormal"
115438,"fantasy, paranormal"
47654,"fantasy, paranormal"
421984,children
204918,romance
19962,non-fiction
138800,romance
96151,"fantasy, paranormal"
80740,children
153050,"mystery, thriller, crime"
147862,"history, historical fiction, biography"
107709,"fantasy, paranormal"
106414,"history, historical fiction, biography"
38573,romance
176308,romance
3839,young-adult
164644,romance
12519,romance
11444,romance
1405,"history, historical fiction, biography"
5025,"fantasy, paranormal"
76813,"mystery, thriller, crime"
68898,"history, historical fiction, biography"
13517,"history, historical fiction, biography"
125533,romance
63570,"history, historical fiction, biography"
304764,"history, historical fiction, biography"
174956,young-adult
37935,"comics, graphic"
123862,non-fiction
37743,young-adult
11941,romance
222607,"fantasy, paranormal"
96068,romance
12110,romance
11424,romance
13054,"fantasy, paranormal"
3397,"fantasy, paranormal"
11376,romance
35882,"history, historical fiction, biography"
251996,"comics, graphic"
409658,non-fiction
108961,romance
57544,young-adult
83983,"history, historical fiction, biography"
24615,"history, historical fiction, biography"
1959,"fantasy, paranormal"
39310,"fantasy, paranormal"
341597,"fantasy, paranormal"
1279,"mystery, thriller, crime"
452134,non-fiction
66459,"history, historical fiction, biography"
51377,"mystery, thriller, crime"
90265,non-fiction
92545,romance
67646,"fantasy, paranormal"
56474,"comics, graphic"
108009,children
66014,romance
26385,romance
250289,non-fiction
49803,"history, historical fiction, biography"
412502,"history, historical fiction, biography"
172751,romance
282087,"comics, graphic"
78543,"fantasy, paranormal"
5802,"fantasy, paranormal"
47111,"history, historical fiction, biography"
176663,young-adult
37600,young-adult
60046,romance
80876,non-fiction
287280,"fantasy, paranormal"
427293,romance
47115,"history, historical fiction, biography"
309061,"fantasy, paranormal"
26125,young-adult
21509,romance
164089,young-adult
322563,"fantasy, paranormal"
75147,"fantasy, paranormal"
37198,"history, historical fiction, biography"
66789,"mystery, thriller, crime"
48015,"mystery, thriller, crime"
1319,children
16189,"history, historical fiction, biography"
26043,"comics, graphic"
113186,"fantasy, paranormal"
167387,young-adult
36607,"fantasy, paranormal"
9574,romance
138220,romance
50727,"fantasy, paranormal"
72776,children
223345,"fantasy, paranormal"
83138,"history, historical fiction, biography"
26805,"fantasy, paranormal"
139817,young-adult
126083,romance
7670,non-fiction
82862,young-adult
12744,"mystery, thriller, crime"
180970,non-fiction
147709,romance
61763,"fantasy, paranormal"
108328,"history, historical fiction, biography"
63143,"history, historical fiction, biography"
77446,"fantasy, paranormal"
134711,young-adult
21336,"comics, graphic"
32722,"mystery, thriller, crime"
67940,"fantasy, paranormal"
127782,"comics, graphic"
12697,romance
547012,non-fiction
78815,"mystery, thriller, crime"
60834,children
99171,"fantasy, paranormal"
36045,poetry
246053,"history, historical fiction, biography"
3191,"fantasy, paranormal"
17602,"mystery, thriller, crime"
86109,"mystery, thriller, crime"
40302,"mystery, thriller, crime"
42041,"fantasy, paranormal"
1455,"history, historical fiction, biography"
106973,"history, historical fiction, biography"
531776,"fantasy, paranormal"
280161,"history, historical fiction, biography"
120854,young-adult
113846,romance
290337,"history, historical fiction, biography"
204993,fiction
1218,"fantasy, paranormal"
35204,"fantasy, paranormal"
42677,"mystery, thriller, crime"
388258,young-adult
99463,young-adult
105759,young-adult
132967,non-fiction
136046,"fantasy, paranormal"
107123,"history, historical fiction, biography"
234496,non-fiction
161479,non-fiction
81206,"history, historical fiction, biography"
238745,young-adult
225614,non-fiction
128402,"comics, graphic"
309466,"fantasy, paranormal"
193174,children
47935,"comics, graphic"
184477,"fantasy, paranormal"
255306,romance
239069,"mystery, thriller, crime"
96570,children
120988,non-fiction
62079,"fantasy, paranormal"
208404,"comics, graphic"
44917,romance
19574,young-adult
87135,"fantasy, paranormal"
14832,"history, historical fiction, biography"
235796,"fantasy, paranormal"
112593,romance
79479,"comics, graphic"
6173,"fantasy, paranormal"
63442,romance
40217,romance
88907,"fantasy, paranormal"
3190,"fantasy, paranormal"
4748,"fantasy, paranormal"
29454,"fantasy, paranormal"
381505,"fantasy, paranormal"
286284,romance
395271,"fantasy, paranormal"
88406,"comics, graphic"
102268,"fantasy, paranormal"
4050,young-adult
177653,"fantasy, paranormal"
66113,romance
267658,"history, historical fiction, biography"
65989,non-fiction
416810,"fantasy, paranormal"
123676,"fantasy, paranormal"
