book_id_csv,genres
14438,"comics, graphic"
130786,"history, historical fiction, biography"
173535,"fantasy, paranormal"
424124,young-adult
493804,"comics, graphic"
87703,"comics, graphic"
207894,romance
140867,"fantasy, paranormal"
82469,children
72416,non-fiction
20684,"fantasy, paranormal"
128119,romance
287936,"mystery, thriller, crime"
392,non-fiction
76297,children
18212,non-fiction
39537,"mystery, thriller, crime"
210420,"history, historical fiction, biography"
19282,"fantasy, paranormal"
48662,"fantasy, paranormal"
50181,non-fiction
184556,"comics, graphic"
6569,"fantasy, paranormal"
41540,non-fiction
71935,"mystery, thriller, crime"
3534,"fantasy, paranormal"
343217,"fantasy, paranormal"
238207,poetry
226049,romance
7155,"fantasy, paranormal"
113752,"mystery, thriller, crime"
83477,"history, historical fiction, biography"
55864,fiction
78368,"fantasy, paranormal"
180377,romance
111317,romance
385,"history, historical fiction, biography"
21709,"fantasy, paranormal"
330927,romance
76363,poetry
71766,romance
185515,poetry
102647,poetry
141294,"comics, graphic"
88998,"fantasy, paranormal"
56717,non-fiction
56486,"comics, graphic"
21571,"fantasy, paranormal"
123790,"fantasy, paranormal"
73322,children
5736,"mystery, thriller, crime"
457654,"mystery, thriller, crime"
99850,non-fiction
58892,"fantasy, paranormal"
30244,"history, historical fiction, biography"
221485,"fantasy, paranormal"
84265,"fantasy, paranormal"
21867,"fantasy, paranormal"
146139,young-adult
57628,young-adult
24921,"mystery, thriller, crime"
6411,young-adult
51445,"fantasy, paranormal"
101589,"history, historical fiction, biography"
81637,non-fiction
87743,"comics, graphic"
23934,romance
58560,young-adult
217977,"mystery, thriller, crime"
151303,non-fiction
280707,"comics, graphic"
304081,poetry
12881,"mystery, thriller, crime"
7154,"fantasy, paranormal"
165140,poetry
18723,"fantasy, paranormal"
112289,"fantasy, paranormal"
96187,romance
612209,"comics, graphic"
44705,romance
207889,"fantasy, paranormal"
4743,"fantasy, paranormal"
73311,children
18106,romance
12248,romance
210913,children
111054,romance
96730,romance
23049,romance
160709,romance
55177,"mystery, thriller, crime"
18153,"history, historical fiction, biography"
68885,"mystery, thriller, crime"
150681,young-adult
2822,young-adult
23817,"fantasy, paranormal"
70156,romance
42116,"fantasy, paranormal"
167703,"history, historical fiction, biography"
1300,"comics, graphic"
29399,non-fiction
36260,"mystery, thriller, crime"
15885,romance
10999,romance
113452,children
626926,non-fiction
4728,"fantasy, paranormal"
647,non-fiction
399419,poetry
55619,"mystery, thriller, crime"
48001,"history, historical fiction, biography"
26770,"fantasy, paranormal"
21574,"fantasy, paranormal"
236306,"mystery, thriller, crime"
29832,romance
177938,"comics, graphic"
48315,"fantasy, paranormal"
126848,"fantasy, paranormal"
30188,romance
19840,romance
62631,"mystery, thriller, crime"
1718,"mystery, thriller, crime"
132112,"mystery, thriller, crime"
52487,young-adult
126346,non-fiction
37423,"mystery, thriller, crime"
117669,"history, historical fiction, biography"
9878,romance
13121,"fantasy, paranormal"
138433,romance
7658,young-adult
47837,"fantasy, paranormal"
114730,non-fiction
18060,"history, historical fiction, biography"
64543,"history, historical fiction, biography"
112119,young-adult
678,"comics, graphic"
269427,romance
55436,"history, historical fiction, biography"
178939,romance
126595,"comics, graphic"
61974,"fantasy, paranormal"
64696,"history, historical fiction, biography"
26074,young-adult
19656,young-adult
63583,"fantasy, paranormal"
37230,young-adult
57764,"fantasy, paranormal"
48469,"fantasy, paranormal"
17588,non-fiction
14586,"mystery, thriller, crime"
37150,young-adult
17999,non-fiction
161095,"mystery, thriller, crime"
62136,"mystery, thriller, crime"
23451,romance
19748,"mystery, thriller, crime"
84067,non-fiction
173842,"history, historical fiction, biography"
35854,"history, historical fiction, biography"
87720,"comics, graphic"
60593,"fantasy, paranormal"
1643,young-adult
114056,non-fiction
1521,"fantasy, paranormal"
78822,"fantasy, paranormal"
182335,"history, historical fiction, biography"
27655,"fantasy, paranormal"
289716,non-fiction
476551,romance
80325,romance
164530,non-fiction
32778,"history, historical fiction, biography"
201667,romance
36242,"history, historical fiction, biography"
68231,"mystery, thriller, crime"
51364,"history, historical fiction, biography"
78911,young-adult
263044,young-adult
161776,"fantasy, paranormal"
7809,"mystery, thriller, crime"
188434,"fantasy, paranormal"
56343,"mystery, thriller, crime"
96735,romance
14488,young-adult
165203,"history, historical fiction, biography"
87872,"fantasy, paranormal"
239,non-fiction
328514,children
66615,"mystery, thriller, crime"
116821,romance
321923,children
44236,romance
8075,"history, historical fiction, biography"
630756,romance
146094,"fantasy, paranormal"
107628,"fantasy, paranormal"
15328,non-fiction
16306,young-adult
118359,"comics, graphic"
165437,"fantasy, paranormal"
82232,"history, historical fiction, biography"
127620,"fantasy, paranormal"
75801,children
47592,"mystery, thriller, crime"
119607,"fantasy, paranormal"
83813,"comics, graphic"
35930,"history, historical fiction, biography"
248367,"fantasy, paranormal"
57938,non-fiction
46550,"fantasy, paranormal"
78455,"fantasy, paranormal"
154103,"history, historical fiction, biography"
47936,"comics, graphic"
35948,"fantasy, paranormal"
211198,"mystery, thriller, crime"
80100,non-fiction
108753,non-fiction
77986,"fantasy, paranormal"
530951,romance
82423,children
98369,"history, historical fiction, biography"
135907,romance
151339,poetry
152586,non-fiction
41745,"fantasy, paranormal"
118608,"fantasy, paranormal"
67786,"mystery, thriller, crime"
34772,"history, historical fiction, biography"
178988,"comics, graphic"
133656,romance
143420,"fantasy, paranormal"
271602,"fantasy, paranormal"
155926,romance
60808,"fantasy, paranormal"
56240,"history, historical fiction, biography"
27437,romance
19162,"fantasy, paranormal"
98252,"history, historical fiction, biography"
68014,"fantasy, paranormal"
84834,children
13917,"comics, graphic"
67533,young-adult
234529,romance
323978,"fantasy, paranormal"
166,non-fiction
179467,romance
47172,"mystery, thriller, crime"
16282,"mystery, thriller, crime"
49058,romance
116043,romance
7278,"comics, graphic"
75686,young-adult
42567,"history, historical fiction, biography"
130883,children
5684,romance
48343,"mystery, thriller, crime"
25772,non-fiction
112554,"history, historical fiction, biography"
22179,"fantasy, paranormal"
56267,poetry
819118,"fantasy, paranormal"
8340,"mystery, thriller, crime"
6629,"fantasy, paranormal"
100399,"history, historical fiction, biography"
18671,"history, historical fiction, biography"
200998,romance
184620,children
22223,"fantasy, paranormal"
24350,"history, historical fiction, biography"
19145,non-fiction
145671,"mystery, thriller, crime"
87190,"fantasy, paranormal"
16114,romance
5270,"fantasy, paranormal"
85075,children
88820,"fantasy, paranormal"
21066,romance
167671,non-fiction
223849,"fantasy, paranormal"
351081,non-fiction
4240,"fantasy, paranormal"
51692,romance
373390,"history, historical fiction, biography"
668645,"history, historical fiction, biography"
462,non-fiction
19203,"fantasy, paranormal"
83442,"history, historical fiction, biography"
34217,"mystery, thriller, crime"
24218,"mystery, thriller, crime"
94343,"fantasy, paranormal"
153869,non-fiction
137616,"fantasy, paranormal"
6132,young-adult
98753,young-adult
48799,non-fiction
74500,"history, historical fiction, biography"
5569,"fantasy, paranormal"
274299,"mystery, thriller, crime"
458588,"comics, graphic"
92611,romance
6576,"fantasy, paranormal"
