book_id_csv,genres
21673,young-adult
111950,non-fiction
100339,"mystery, thriller, crime"
47057,"mystery, thriller, crime"
6163,"fantasy, paranormal"
87501,"comics, graphic"
291670,children
796420,young-adult
66809,"mystery, thriller, crime"
111300,romance
8102,"fantasy, paranormal"
79556,romance
4316,"fantasy, paranormal"
306119,romance
128607,"fantasy, paranormal"
16963,young-adult
6726,young-adult
25680,"history, historical fiction, biography"
107347,"fantasy, paranormal"
51598,"fantasy, paranormal"
29104,children
13697,"fantasy, paranormal"
20464,"history, historical fiction, biography"
78405,"mystery, thriller, crime"
123249,children
42508,non-fiction
470447,non-fiction
140733,non-fiction
48581,"history, historical fiction, biography"
77442,"comics, graphic"
328512,children
39734,romance
237648,"fantasy, paranormal"
174714,"fantasy, paranormal"
21688,young-adult
92365,"comics, graphic"
135849,"fantasy, paranormal"
5047,"fantasy, paranormal"
153798,"history, historical fiction, biography"
35,"mystery, thriller, crime"
3310,young-adult
136087,"fantasy, paranormal"
12257,romance
6231,"fantasy, paranormal"
34526,"history, historical fiction, biography"
51500,"fantasy, paranormal"
21816,children
85991,"fantasy, paranormal"
1483,"mystery, thriller, crime"
12612,romance
238004,"history, historical fiction, biography"
469060,romance
151227,romance
17579,"fantasy, paranormal"
169455,poetry
23133,young-adult
24286,"mystery, thriller, crime"
588493,children
27248,romance
502411,"fantasy, paranormal"
50850,romance
83981,"comics, graphic"
6435,"fantasy, paranormal"
111453,"fantasy, paranormal"
26296,"fantasy, paranormal"
13455,"history, historical fiction, biography"
39105,"fantasy, paranormal"
33538,"mystery, thriller, crime"
51189,romance
5595,"fantasy, paranormal"
108223,children
6243,romance
23117,romance
121518,non-fiction
7269,"mystery, thriller, crime"
59130,non-fiction
22289,"fantasy, paranormal"
19893,"mystery, thriller, crime"
32437,romance
101558,"mystery, thriller, crime"
11977,romance
97397,"mystery, thriller, crime"
60468,"fantasy, paranormal"
4384,romance
251643,romance
33873,"mystery, thriller, crime"
58916,"fantasy, paranormal"
216082,children
18654,romance
55153,"history, historical fiction, biography"
15956,romance
35689,"fantasy, paranormal"
111116,romance
12872,"fantasy, paranormal"
101162,romance
36916,"history, historical fiction, biography"
29864,romance
2369,"fantasy, paranormal"
323404,romance
111115,romance
490217,romance
3547,romance
119303,"fantasy, paranormal"
385146,"fantasy, paranormal"
57577,young-adult
23032,romance
81091,"fantasy, paranormal"
511290,"fantasy, paranormal"
29854,romance
10064,romance
1775,"fantasy, paranormal"
430360,"history, historical fiction, biography"
132806,non-fiction
178085,children
68437,young-adult
19489,"fantasy, paranormal"
16551,poetry
1946,"fantasy, paranormal"
64,"mystery, thriller, crime"
206690,young-adult
63959,non-fiction
47105,"history, historical fiction, biography"
2240,"fantasy, paranormal"
141081,romance
222603,"fantasy, paranormal"
13523,"history, historical fiction, biography"
147269,"history, historical fiction, biography"
43799,romance
60366,"comics, graphic"
58968,non-fiction
287295,"fantasy, paranormal"
109470,romance
51790,young-adult
390629,"mystery, thriller, crime"
37576,"mystery, thriller, crime"
37343,"fantasy, paranormal"
156070,"comics, graphic"
211262,"fantasy, paranormal"
46364,"mystery, thriller, crime"
61890,"fantasy, paranormal"
13685,"fantasy, paranormal"
76283,"fantasy, paranormal"
34249,"history, historical fiction, biography"
274531,"fantasy, paranormal"
12865,"fantasy, paranormal"
104534,romance
127159,"comics, graphic"
224123,"mystery, thriller, crime"
60624,"comics, graphic"
198414,"fantasy, paranormal"
331647,"comics, graphic"
66918,"history, historical fiction, biography"
82740,young-adult
112055,young-adult
216549,"fantasy, paranormal"
207523,"comics, graphic"
101052,non-fiction
146916,"history, historical fiction, biography"
26601,young-adult
163917,non-fiction
293850,"comics, graphic"
107872,"mystery, thriller, crime"
21251,"history, historical fiction, biography"
119481,romance
61608,"fantasy, paranormal"
57221,young-adult
17300,young-adult
107078,"history, historical fiction, biography"
102081,romance
167991,"history, historical fiction, biography"
80702,"mystery, thriller, crime"
446416,romance
26434,romance
78187,romance
76287,children
36272,young-adult
306091,non-fiction
79480,"comics, graphic"
133834,"history, historical fiction, biography"
178908,romance
17147,non-fiction
15703,romance
21416,"history, historical fiction, biography"
53328,"mystery, thriller, crime"
47394,"fantasy, paranormal"
278702,children
89130,romance
117896,non-fiction
36833,"mystery, thriller, crime"
25099,young-adult
94817,"history, historical fiction, biography"
361568,"fantasy, paranormal"
224961,young-adult
150824,"mystery, thriller, crime"
93637,romance
14742,romance
84954,"fantasy, paranormal"
131863,non-fiction
132782,romance
20536,"history, historical fiction, biography"
115379,"fantasy, paranormal"
404,children
237925,young-adult
42609,"mystery, thriller, crime"
2703,"fantasy, paranormal"
3408,"fantasy, paranormal"
193756,"mystery, thriller, crime"
35164,"fantasy, paranormal"
41672,non-fiction
55004,romance
136084,romance
105237,young-adult
48023,"history, historical fiction, biography"
292844,romance
86744,children
75989,non-fiction
107655,"fantasy, paranormal"
24151,romance
97947,romance
7111,"fantasy, paranormal"
235818,"fantasy, paranormal"
27481,"fantasy, paranormal"
145705,"history, historical fiction, biography"
67439,young-adult
114910,"history, historical fiction, biography"
247438,"history, historical fiction, biography"
70646,non-fiction
164527,non-fiction
22268,"fantasy, paranormal"
18792,"history, historical fiction, biography"
101607,romance
15063,"fantasy, paranormal"
3418,"fantasy, paranormal"
16188,"history, historical fiction, biography"
67836,"comics, graphic"
320,non-fiction
221216,"mystery, thriller, crime"
218079,fiction
516,"fantasy, paranormal"
158483,"mystery, thriller, crime"
16693,non-fiction
24424,"history, historical fiction, biography"
69099,non-fiction
34287,"mystery, thriller, crime"
216996,young-adult
15160,"mystery, thriller, crime"
16857,"fantasy, paranormal"
73333,children
70320,non-fiction
26830,"fantasy, paranormal"
159401,romance
28688,non-fiction
156073,"comics, graphic"
41863,"fantasy, paranormal"
34974,"history, historical fiction, biography"
75115,non-fiction
5298,"fantasy, paranormal"
494206,"mystery, thriller, crime"
114312,"history, historical fiction, biography"
94207,non-fiction
106700,"mystery, thriller, crime"
3683,"fantasy, paranormal"
74447,non-fiction
423107,"history, historical fiction, biography"
111199,romance
14939,"fantasy, paranormal"
276702,poetry
308023,non-fiction
242617,romance
75905,children
157992,"mystery, thriller, crime"
87453,"comics, graphic"
78052,"fantasy, paranormal"
176296,non-fiction
47478,"mystery, thriller, crime"
41234,non-fiction
252632,non-fiction
92560,"mystery, thriller, crime"
93994,non-fiction
184534,"comics, graphic"
75256,children
24086,"fantasy, paranormal"
5351,"fantasy, paranormal"
233968,"mystery, thriller, crime"
128548,"fantasy, paranormal"
368,"comics, graphic"
84946,"fantasy, paranormal"
